Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;PdReLong;F1Tf2;2;Long;16/01/2008 14:35:00;1665,9;16/01/2008 22:35:00;1655,1;-2160,00000000004;0;3160,00000000004;1439,99999999996
2;GC;PdReLong;F1Tf2;2;Long;18/01/2008 7:20:00;1651,3;18/01/2008 22:35:00;1658;1340,00000000001;0;1079,99999999997;2540,00000000001
3;GC;PdReLong;F1Tf2;2;Long;30/04/2008 13:50:00;1633,6;30/04/2008 22:35:00;1642,5;1780,00000000002;0;1200;2060,00000000004
4;GC;PdReLong;F1Tf2;2;Long;07/05/2008 20:05:00;1635,8;07/05/2008 22:35:00;1632,1;-740,000000000009;0;779,999999999973;180,000000000018
5;GC;PdReLong;F1Tf2;2;Long;13/05/2008 12:50:00;1642,4;13/05/2008 22:35:00;1629,4;-2600;0;3580,00000000002;439,999999999964
6;GC;PdReLong;F1Tf2;2;Long;14/05/2008 11:05:00;1625;14/05/2008 22:35:00;1627,8;559,999999999991;0;80,0000000000182;1959,99999999999
7;GC;PdReLong;F1Tf2;2;Long;12/08/2008 16:50:00;1576;12/08/2008 22:35:00;1570,5;-1100;0;2619,99999999998;80,0000000000182
8;GC;PdReLong;F1Tf2;2;Long;15/08/2008 1:20:00;1560,1;15/08/2008 10:35:00;1535,1;-5000;0;5000;0
9;GC;PdReLong;F1Tf2;2;Long;19/08/2008 3:50:00;1546,5;19/08/2008 21:50:00;1572;5100;0;1880,00000000002;5100
10;GC;PdReLong;F1Tf2;2;Long;25/08/2008 8:20:00;1576,5;25/08/2008 22:35:00;1576,5;0;0;1159,99999999999;1000
11;GC;PdReLong;F1Tf2;2;Long;26/08/2008 15:35:00;1573,1;26/08/2008 22:35:00;1579,4;1260,00000000004;0;59,9999999999909;2500
12;GC;PdReLong;F1Tf2;2;Long;09/09/2008 8:20:00;1550,7;09/09/2008 22:35:00;1529,9;-4159,99999999999;0;4280,00000000002;1679,99999999997
13;GC;PdReLong;F1Tf2;2;Long;10/09/2008 7:35:00;1530,3;10/09/2008 22:35:00;1508,1;-4440,00000000001;0;4840,00000000001;1400
14;GC;PdReLong;F1Tf2;2;Long;11/09/2008 0:50:00;1504,7;11/09/2008 22:35:00;1498,1;-1320,00000000003;0;3059,99999999999;1379,99999999997
15;GC;PdReLong;F1Tf2;1;Long;19/09/2008 10:20:00;1588,2;19/09/2008 22:35:00;1625,9;3770;0;1010,00000000001;4280
16;GC;PdReLong;F1Tf2;1;Long;24/09/2008 3:35:00;1635,9;24/09/2008 22:35:00;1635,9;0;0;280,000000000018;2150
17;GC;PdReLong;F1Tf2;1;Long;25/09/2008 17:05:00;1630,1;25/09/2008 22:35:00;1632,6;250;0;1030;350
18;GC;PdReLong;F1Tf2;1;Long;30/09/2008 20:50:00;1622,3;30/09/2008 22:35:00;1624,1;179,999999999995;0;550;410,000000000014
19;GC;PdReLong;F1Tf2;1;Long;02/10/2008 10:20:00;1621,2;02/10/2008 22:35:00;1590,8;-3040,00000000001;0;3810,00000000001;339,999999999986
