Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;PdReLong;F1Tf4;2;Long;16/01/2008 15:05:00;1665,5;16/01/2008 22:35:00;1655,1;-2080,00000000002;0;3080,00000000002;1519,99999999998
2;GC;PdReLong;F1Tf4;2;Long;18/01/2008 6:05:00;1650,7;18/01/2008 22:35:00;1658;1459,99999999999;0;959,999999999991;2659,99999999999
3;GC;PdReLong;F1Tf4;2;Long;30/04/2008 14:05:00;1633,8;30/04/2008 22:35:00;1642,5;1740,00000000001;0;1240,00000000001;2020,00000000003
4;GC;PdReLong;F1Tf4;2;Long;07/05/2008 20:05:00;1635,8;07/05/2008 22:35:00;1632,1;-740,000000000009;0;779,999999999973;180,000000000018
5;GC;PdReLong;F1Tf4;2;Long;13/05/2008 8:05:00;1643,3;13/05/2008 22:35:00;1629,4;-2779,99999999997;0;3759,99999999999;259,999999999991
6;GC;PdReLong;F1Tf4;2;Long;19/08/2008 12:05:00;1549;19/08/2008 22:35:00;1568,9;3980,00000000002;0;1559,99999999999;4700
7;GC;PdReLong;F1Tf4;2;Long;25/08/2008 9:05:00;1575,8;25/08/2008 22:35:00;1576,5;140,000000000009;0;1019,99999999998;1140,00000000001
8;GC;PdReLong;F1Tf4;2;Long;26/08/2008 16:05:00;1577,6;26/08/2008 22:35:00;1579,4;360,000000000036;0;579,999999999973;1600
9;GC;PdReLong;F1Tf4;2;Long;09/09/2008 9:05:00;1553,5;09/09/2008 22:35:00;1529,9;-4719,99999999998;0;4840,00000000001;1119,99999999998
10;GC;PdReLong;F1Tf4;2;Long;10/09/2008 8:05:00;1530,4;10/09/2008 22:35:00;1508,1;-4460,00000000004;0;4860,00000000004;1379,99999999997
11;GC;PdReLong;F1Tf4;2;Long;11/09/2008 3:05:00;1505,6;11/09/2008 22:35:00;1498,1;-1500;0;3239,99999999996;1200
12;GC;PdReLong;F1Tf4;1;Long;19/09/2008 12:05:00;1592,9;19/09/2008 22:35:00;1625,9;3300;0;250;3809,99999999999
13;GC;PdReLong;F1Tf4;1;Long;24/09/2008 5:05:00;1637;24/09/2008 22:35:00;1635,9;-109,999999999991;0;220,000000000005;2040,00000000001
14;GC;PdReLong;F1Tf4;1;Long;25/09/2008 21:05:00;1631,5;25/09/2008 22:35:00;1632,6;109,999999999991;0;270,000000000005;209,999999999991
15;GC;PdReLong;F1Tf4;1;Long;02/10/2008 11:05:00;1623,1;02/10/2008 22:35:00;1590,8;-3230;0;4000;150
16;GC;PdReLong;F1Tf4;1;Long;03/10/2008 17:05:00;1597,8;03/10/2008 22:35:00;1589,4;-839,999999999986;0;2059,99999999999;220,000000000005
17;GC;PdReLong;F1Tf4;1;Long;24/10/2008 13:05:00;1445,9;24/10/2008 18:30:00;1496,9;5100;0;570,000000000005;5100
18;GC;PdReLong;F1Tf4;1;Long;31/10/2008 4:05:00;1483,6;31/10/2008 21:35:00;1472,9;-1069,99999999998;0;1689,99999999999;770,000000000005
19;GC;PdReLong;F1Tf4;1;Long;19/12/2008 3:05:00;1597,6;19/12/2008 22:35:00;1585,4;-1219,99999999998;0;2080;370,000000000005
20;GC;PdReLong;F1Tf4;1;Long;23/12/2008 20:05:00;1585,8;23/12/2008 22:35:00;1586,7;90,0000000000091;0;50;150
21;GC;PdReLong;F1Tf4;1;Long;30/12/2008 17:05:00;1620,3;30/12/2008 22:35:00;1620,3;0;0;629,999999999995;120,000000000005
22;GC;PdReLong;F1Tf4;1;Long;31/12/2008 18:05:00;1614,9;31/12/2008 22:35:00;1627,4;1250;0;40,0000000000091;1780
23;GC;PdReLong;F1Tf4;1;Long;06/01/2009 11:05:00;1592,4;06/01/2009 22:35:00;1611,5;1909,99999999999;0;580,000000000018;2569,99999999998
24;GC;PdReLong;F1Tf4;1;Long;25/02/2009 13:05:00;1705,2;25/02/2009 22:35:00;1696,5;-870,000000000005;0;1550;1900
25;GC;PdReLong;F1Tf4;1;Long;09/04/2009 16:05:00;1625,2;09/04/2009 22:35:00;1622,1;-310,000000000014;0;529,999999999995;239,999999999986
26;GC;PdReLong;F1Tf4;2;Long;20/04/2009 15:05:00;1621,2;20/04/2009 22:35:00;1628,1;1379,99999999997;0;680,000000000018;2140,00000000001
27;GC;PdReLong;F1Tf4;3;Long;26/05/2009 20:05:00;1695,5;26/05/2009 22:35:00;1694,7;-239,999999999986;0;420,000000000027;479,999999999973
28;GC;PdReLong;F1Tf4;3;Long;28/05/2009 2:05:00;1688,6;28/05/2009 16:45:00;1705,6;5100;0;600;5100
29;GC;PdReLong;F1Tf4;3;Long;02/06/2009 12:05:00;1717,2;02/06/2009 22:35:00;1723,8;1979,99999999997;0;120,000000000027;3569,99999999996
30;GC;PdReLong;F1Tf4;3;Long;05/06/2009 19:05:00;1705,7;05/06/2009 22:35:00;1697,1;-2580,00000000004;0;3330,00000000004;329,999999999973
31;GC;PdReLong;F1Tf4;2;Long;21/10/2009 16:05:00;1792,8;21/10/2009 22:35:00;1797,4;920,000000000027;0;179,999999999973;2300
32;GC;PdReLong;F1Tf4;2;Long;27/10/2009 16:05:00;1776,9;27/10/2009 21:35:00;1777,9;200;0;760,000000000036;500
33;GC;PdReLong;F1Tf4;2;Long;28/10/2009 14:05:00;1774,7;28/10/2009 21:35:00;1766,6;-1620,00000000003;0;1840,00000000001;879,999999999973
34;GC;PdReLong;F1Tf4;3;Long;13/11/2009 3:05:00;1841,8;13/11/2009 22:35:00;1857,7;4770,00000000003;0;60,0000000000136;4950
35;GC;PdReLong;F1Tf4;3;Long;19/11/2009 12:05:00;1875,2;19/11/2009 22:35:00;1882,9;2310,00000000001;0;1980,00000000004;2760,00000000001
36;GC;PdReLong;F1Tf4;2;Long;04/12/2009 8:05:00;1945,8;04/12/2009 16:40:00;1920,8;-5000;0;5000;1059,99999999999
37;GC;PdReLong;F1Tf4;2;Long;07/12/2009 19:05:00;1898,1;07/12/2009 22:35:00;1896,7;-279,999999999973;0;1539,99999999996;1060,00000000004
38;GC;PdReLong;F1Tf4;2;Long;09/12/2009 21:05:00;1863,5;09/12/2009 22:35:00;1867,1;719,999999999982;0;40,0000000000091;1080,00000000002
39;GC;PdReLong;F1Tf4;2;Long;22/12/2009 15:05:00;1831,4;22/12/2009 22:35:00;1821,6;-1960,00000000004;0;3800;200
40;GC;PdReLong;F1Tf4;2;Long;14/05/2010 18:05:00;1967,6;14/05/2010 22:35:00;1965,8;-359,999999999991;0;1339,99999999996;1000
41;GC;PdReLong;F1Tf4;2;Long;18/05/2010 21:05:00;1962,6;18/05/2010 22:35:00;1955,3;-1459,99999999999;0;1600;340,000000000009
42;GC;PdReLong;F1Tf4;2;Long;20/05/2010 9:05:00;1921,2;20/05/2010 22:35:00;1916,1;-1020,00000000003;0;2300;1700
43;GC;PdReLong;F1Tf4;2;Long;21/05/2010 7:05:00;1909,9;21/05/2010 22:35:00;1911,4;300;0;980,000000000018;2559,99999999999
44;GC;PdReLong;F1Tf4;3;Long;26/07/2010 18:05:00;1916,7;26/07/2010 22:35:00;1913,7;-900;0;1589,99999999999;360,000000000014
45;GC;PdReLong;F1Tf4;4;Long;28/09/2010 17:05:00;2037,3;28/09/2010 22:35:00;2039,9;1040,00000000005;0;680,000000000018;1640,00000000005
46;GC;PdReLong;F1Tf4;3;Long;30/09/2010 19:05:00;2038,1;30/09/2010 22:35:00;2039,2;330,000000000041;0;989,999999999986;1020,00000000003
47;GC;PdReLong;F1Tf4;3;Long;15/10/2010 18:05:00;2101,7;15/10/2010 22:35:00;2099,2;-750;0;2309,99999999995;420,000000000027
48;GC;PdReLong;F1Tf4;3;Long;18/10/2010 15:05:00;2094,1;18/10/2010 22:35:00;2102,2;2429,99999999997;0;239,999999999918;3329,99999999997
49;GC;PdReLong;F1Tf4;3;Long;03/03/2011 10:05:00;2158,8;03/03/2011 18:25:00;2142,1;-5010,00000000008;0;5010,00000000008;689,999999999918
50;GC;PdReLong;F1Tf4;2;Long;08/03/2011 10:05:00;2156;08/03/2011 22:35:00;2156,3;60,0000000000364;0;1019,99999999998;1700
51;GC;PdReLong;F1Tf4;3;Long;26/04/2011 9:05:00;2229,3;26/04/2011 22:35:00;2229,8;150;0;3390,00000000005;1019,99999999989
52;GC;PdReLong;F1Tf4;2;Long;03/05/2011 2:05:00;2267,7;03/05/2011 22:35:00;2264,3;-679,999999999927;0;2919,99999999998;1940,00000000005
53;GC;PdReLong;F1Tf4;2;Long;04/05/2011 21:05:00;2244,4;04/05/2011 22:35:00;2242,3;-419,999999999982;0;1160,00000000004;119,999999999982
54;GC;PdReLong;F1Tf4;2;Long;05/05/2011 14:05:00;2232,4;05/05/2011 17:15:00;2207,4;-5000;0;5000;1480,00000000002
55;GC;PdReLong;F1Tf4;3;Long;28/07/2011 18:05:00;2336,7;28/07/2011 22:35:00;2341;1290,00000000005;0;479,999999999973;1620,00000000003
56;GC;PdReLong;F1Tf4;1;Long;25/08/2011 19:05:00;2491,2;25/08/2011 22:35:00;2495;380,000000000018;0;1169,99999999998;910,000000000036
57;GC;PdReLong;F1Tf4;1;Long;06/09/2011 19:05:00;2603,5;06/09/2011 22:35:00;2604,4;90,0000000000091;0;1530,00000000002;409,999999999991
58;GC;PdReLong;F1Tf4;1;Long;29/09/2011 4:05:00;2334,1;29/09/2011 22:35:00;2340,3;620,000000000027;0;909,999999999991;2659,99999999999
59;GC;PdReLong;F1Tf4;1;Long;13/10/2011 18:05:00;2386,6;13/10/2011 22:35:00;2391,2;459,999999999991;0;469,999999999982;759,999999999991
60;GC;PdReLong;F1Tf4;1;Long;22/12/2011 8:05:00;2329,5;22/12/2011 22:35:00;2323,3;-619,999999999982;0;1390,00000000001;559,999999999991
61;GC;PdReLong;F1Tf4;1;Long;28/12/2011 13:05:00;2309,6;28/12/2011 22:35:00;2271,3;-3829,99999999997;0;4219,99999999998;130,000000000018
