Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;PdReLong;F0Tf4;2;Long;16/01/2008 15:05:00;1665,5;16/01/2008 22:35:00;1655,1;-2080,00000000002;0;3080,00000000002;1519,99999999998
2;GC;PdReLong;F0Tf4;2;Long;18/01/2008 6:05:00;1650,7;18/01/2008 22:35:00;1658;1459,99999999999;0;959,999999999991;2659,99999999999
3;GC;PdReLong;F0Tf4;2;Long;04/02/2008 20:05:00;1677,7;04/02/2008 22:35:00;1676,8;-180,000000000018;0;920,000000000027;59,9999999999909
4;GC;PdReLong;F0Tf4;2;Long;05/02/2008 13:05:00;1665,4;05/02/2008 22:35:00;1661,2;-840,000000000009;0;1620,00000000003;1200
5;GC;PdReLong;F0Tf4;2;Long;12/02/2008 15:05:00;1690,6;12/02/2008 22:35:00;1677,6;-2600;0;3139,99999999996;560,000000000036
6;GC;PdReLong;F0Tf4;2;Long;13/02/2008 11:05:00;1675,4;13/02/2008 22:35:00;1677,4;400;0;1040,00000000001;1600
7;GC;PdReLong;F0Tf4;2;Long;25/02/2008 17:05:00;1707,4;25/02/2008 22:35:00;1711,1;739,999999999964;0;600;939,999999999964
8;GC;PdReLong;F0Tf4;2;Long;26/02/2008 13:05:00;1705,8;26/02/2008 22:35:00;1720,4;2920,00000000003;0;340,000000000009;3259,99999999999
9;GC;PdReLong;F0Tf4;2;Long;10/03/2008 18:05:00;1743,9;10/03/2008 21:35:00;1742,1;-360,000000000036;0;860,000000000036;259,999999999991
10;GC;PdReLong;F0Tf4;2;Long;20/03/2008 5:05:00;1707,8;20/03/2008 10:40:00;1682,8;-5000;0;5000;20,0000000000273
11;GC;PdReLong;F0Tf4;1;Long;09/04/2008 15:05:00;1680,7;09/04/2008 22:35:00;1701,5;2080;0;79,9999999999955;2200
12;GC;PdReLong;F0Tf4;1;Long;11/04/2008 9:05:00;1689;11/04/2008 22:35:00;1691,5;250;0;520,000000000005;990,000000000009
13;GC;PdReLong;F0Tf4;2;Long;25/04/2008 12:05:00;1649,8;25/04/2008 22:35:00;1650,7;180,000000000018;0;340,000000000009;2459,99999999999
14;GC;PdReLong;F0Tf4;2;Long;30/04/2008 14:05:00;1633,8;30/04/2008 22:35:00;1642,5;1740,00000000001;0;1240,00000000001;2020,00000000003
15;GC;PdReLong;F0Tf4;2;Long;07/05/2008 20:05:00;1635,8;07/05/2008 22:35:00;1632,1;-740,000000000009;0;779,999999999973;180,000000000018
16;GC;PdReLong;F0Tf4;2;Long;13/05/2008 8:05:00;1643,3;13/05/2008 22:35:00;1629,4;-2779,99999999997;0;3759,99999999999;259,999999999991
17;GC;PdReLong;F0Tf4;2;Long;23/05/2008 6:05:00;1680,7;23/05/2008 22:35:00;1687,2;1300;0;459,999999999991;2379,99999999997
18;GC;PdReLong;F0Tf4;2;Long;27/05/2008 13:05:00;1686,5;27/05/2008 22:35:00;1667,8;-3740,00000000001;0;4019,99999999998;119,999999999982
