Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;PbGLong;Am4;2;Long;08/02/2008 16:30:00;1692;08/02/2008 22:35:00;1694,7;540,000000000009;0;819,999999999982;680,000000000018
2;GC;PbGLong;Am4;2;Long;28/02/2008 16:40:00;1733,6;28/02/2008 22:35:00;1742,4;1760,00000000004;0;159,999999999991;2060,00000000004
3;GC;PbGLong;Am4;2;Long;13/03/2008 15:40:00;1770;13/03/2008 21:35:00;1764,5;-1100;0;1959,99999999999;80,0000000000182
4;GC;PbGLong;Am4;2;Long;14/03/2008 15:05:00;1772,7;14/03/2008 21:35:00;1770,8;-380,000000000018;0;1440,00000000001;1040,00000000001
5;GC;PbGLong;Am4;2;Long;20/03/2008 15:55:00;1695,7;20/03/2008 21:35:00;1681,3;-2880,00000000002;0;3359,99999999999;419,999999999982
6;GC;PbGLong;Am4;1;Long;03/04/2008 17:00:00;1670,7;03/04/2008 22:35:00;1670,7;0;0;229,999999999995;559,999999999991
7;GC;PbGLong;Am4;1;Long;11/04/2008 16:10:00;1696,4;11/04/2008 22:35:00;1691,5;-490,000000000009;0;1260,00000000001;19,9999999999818
8;GC;PbGLong;Am4;2;Long;08/05/2008 16:45:00;1645,3;08/05/2008 22:35:00;1646;140,000000000009;0;400;959,999999999991
9;GC;PbGLong;Am4;2;Long;15/05/2008 16:50:00;1648,5;15/05/2008 22:35:00;1643,7;-959,999999999991;0;2080,00000000002;619,999999999982
10;GC;PbGLong;Am4;2;Long;16/05/2008 16:30:00;1663,3;16/05/2008 22:35:00;1666,1;559,999999999991;0;579,999999999973;1080,00000000002
11;GC;PbGLong;Am4;2;Long;30/05/2008 16:55:00;1650;30/05/2008 22:35:00;1649,3;-140,000000000009;0;559,999999999991;359,999999999991
12;GC;PbGLong;Am4;2;Long;06/06/2008 16:45:00;1656,2;06/06/2008 22:35:00;1664,3;1619,99999999998;0;200;1659,99999999999
13;GC;PbGLong;Am4;2;Long;13/06/2008 18:15:00;1630,6;13/06/2008 22:35:00;1631;80,0000000000182;0;519,999999999982;520,000000000027
14;GC;PbGLong;Am4;2;Long;19/06/2008 16:30:00;1667,6;19/06/2008 22:35:00;1658,5;-1819,99999999998;0;2019,99999999998;180,000000000018
15;GC;PbGLong;Am4;2;Long;26/06/2008 16:15:00;1672,4;26/06/2008 22:35:00;1678;1119,99999999998;0;360,000000000036;1379,99999999997
16;GC;PbGLong;Am4;2;Long;27/06/2008 16:20:00;1686,4;27/06/2008 22:35:00;1689;519,999999999982;0;680,000000000018;1119,99999999998
17;GC;PbGLong;Am4;2;Long;10/07/2008 16:20:00;1701,3;10/07/2008 22:35:00;1707,4;1220,00000000003;0;579,999999999973;1380,00000000002
18;GC;PbGLong;Am4;2;Long;17/07/2008 16:05:00;1727,8;17/07/2008 22:35:00;1716,3;-2300;0;2700;2240,00000000001
19;GC;PbGLong;Am4;2;Long;15/08/2008 16:30:00;1548;15/08/2008 22:35:00;1541,1;-1380,00000000002;0;3000;100
20;GC;PbGLong;Am4;2;Long;21/08/2008 16:40:00;1590,5;21/08/2008 22:35:00;1591,3;159,999999999991;0;1000;819,999999999982
21;GC;PbGLong;Am4;2;Long;11/09/2008 18:00:00;1501,7;11/09/2008 22:35:00;1498,1;-720,000000000027;0;1759,99999999999;379,999999999973
22;GC;PbGLong;Am4;1;Long;24/10/2008 16:10:00;1467,2;24/10/2008 22:35:00;1483;1580;0;1010,00000000001;3280
23;GC;PbGLong;Am4;1;Long;13/11/2008 16:15:00;1466;13/11/2008 22:35:00;1484,5;1850;0;1820;2280
24;GC;PbGLong;Am4;1;Long;21/11/2008 16:05:00;1528,2;21/11/2008 22:35:00;1549,6;2139,99999999999;0;829,999999999995;2420
25;GC;PbGLong;Am4;1;Long;04/12/2008 17:25:00;1524,5;04/12/2008 22:35:00;1512,2;-1230;0;1470;1220
26;GC;PbGLong;Am4;1;Long;26/12/2008 18:45:00;1597,7;26/12/2008 22:35:00;1617;1930;0;40,0000000000091;2300
