Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;PbGLong;Am2;2;Long;17/01/2008 16:05:00;1665,9;17/01/2008 22:35:00;1651,6;-2860,00000000004;0;2960,00000000004;39,9999999999636
2;GC;PbGLong;Am2;2;Long;18/01/2008 16:15:00;1659,4;18/01/2008 22:35:00;1658;-280,000000000018;0;1640,00000000001;200
3;GC;PbGLong;Am2;2;Long;08/02/2008 16:05:00;1690,4;08/02/2008 22:35:00;1694,7;859,999999999991;0;580,000000000018;1000
4;GC;PbGLong;Am2;2;Long;15/02/2008 16:05:00;1685,5;15/02/2008 22:35:00;1674,4;-2219,99999999998;0;3200;19,9999999999818
5;GC;PbGLong;Am2;2;Long;28/02/2008 16:30:00;1732,2;28/02/2008 22:35:00;1742,4;2040,00000000001;0;159,999999999991;2340,00000000001
6;GC;PbGLong;Am2;2;Long;29/02/2008 16:05:00;1744,6;29/02/2008 22:35:00;1743,9;-139,999999999964;0;1900;220,000000000027
7;GC;PbGLong;Am2;2;Long;13/03/2008 15:35:00;1768,6;13/03/2008 21:35:00;1764,5;-819,999999999982;0;1679,99999999997;360,000000000036
8;GC;PbGLong;Am2;2;Long;14/03/2008 15:05:00;1771,4;14/03/2008 21:35:00;1770,8;-120,000000000027;0;1180,00000000002;1300
9;GC;PbGLong;Am2;2;Long;20/03/2008 15:10:00;1692,2;20/03/2008 21:35:00;1681,3;-2180,00000000002;0;2659,99999999999;1119,99999999998
10;GC;PbGLong;Am2;1;Long;03/04/2008 17:00:00;1668,9;03/04/2008 22:35:00;1670,7;179,999999999995;0;50;739,999999999986
11;GC;PbGLong;Am2;1;Long;11/04/2008 16:10:00;1694,8;11/04/2008 22:35:00;1691,5;-329,999999999995;0;1100;179,999999999995
12;GC;PbGLong;Am2;2;Long;25/04/2008 16:50:00;1658,8;25/04/2008 22:35:00;1650,7;-1619,99999999998;0;1840,00000000001;140,000000000009
