Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;FiBo;F1;2;Long;20/02/2008 19:05:00;1705,5;20/02/2008 22:35:00;1716,1;2119,99999999998;0;140,000000000009;2519,99999999998
2;GC;FiBo;F1;2;Long;28/02/2008 18:05:00;1737,2;28/02/2008 22:35:00;1742,4;1040,00000000001;0;700;1340,00000000001
3;GC;FiBo;F1;1;Long;09/04/2008 17:05:00;1692,9;09/04/2008 22:35:00;1701,5;859,999999999991;0;230,000000000018;979,999999999995
4;GC;FiBo;F1;2;Long;16/04/2008 13:05:00;1705,5;16/04/2008 22:35:00;1710,9;1080,00000000002;0;580,000000000018;2059,99999999999
5;GC;FiBo;F1;2;Long;15/05/2008 15:05:00;1637,8;15/05/2008 22:35:00;1643,7;1180,00000000002;0;40,0000000000091;2759,99999999999
6;GC;FiBo;F1;2;Long;20/05/2008 17:05:00;1681,2;20/05/2008 22:35:00;1682,9;340,000000000009;0;240,000000000009;1200
7;GC;FiBo;F1;2;Long;01/07/2008 16:05:00;1701,5;01/07/2008 22:35:00;1699,3;-440,000000000009;0;859,999999999991;1159,99999999999
8;GC;FiBo;F1;2;Long;21/07/2008 11:05:00;1726,1;21/07/2008 22:35:00;1724,6;-300;0;1719,99999999998;120,000000000027
9;GC;FiBo;F1;2;Long;28/08/2008 14:05:00;1594;28/08/2008 22:35:00;1588,5;-1100;0;2780,00000000002;1059,99999999999
10;GC;FiBo;F1;2;Long;17/09/2008 16:05:00;1550,2;17/09/2008 16:40:00;1575,7;5100;0;20,0000000000273;5100
11;GC;FiBo;F1;1;Long;06/10/2008 13:05:00;1607,8;06/10/2008 22:35:00;1615,2;740,000000000009;0;200;2080
12;GC;FiBo;F1;1;Long;04/11/2008 14:05:00;1491,4;04/11/2008 22:35:00;1514,1;2269,99999999998;0;330,000000000018;2750
13;GC;FiBo;F1;1;Long;19/11/2008 16:05:00;1509,2;19/11/2008 22:35:00;1483,2;-2600;0;2820;520,000000000005
14;GC;FiBo;F1;1;Long;20/01/2009 13:05:00;1596,9;20/01/2009 22:35:00;1602,5;559,999999999991;0;360,000000000014;1639,99999999999
15;GC;FiBo;F1;1;Long;10/02/2009 18:05:00;1660,1;10/02/2009 22:35:00;1662;190,000000000009;0;550;350
16;GC;FiBo;F1;1;Long;17/02/2009 5:05:00;1696,5;17/02/2009 22:35:00;1715,6;1909,99999999999;0;9,99999999999091;2340,00000000001
17;GC;FiBo;F1;1;Long;05/03/2009 18:05:00;1670,1;05/03/2009 22:35:00;1677,6;750;0;339,999999999986;1190,00000000001
18;GC;FiBo;F1;2;Long;20/04/2009 15:05:00;1621,2;20/04/2009 22:35:00;1628,1;1379,99999999997;0;680,000000000018;2140,00000000001
