Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;Friday;F0;2;Long;18/01/2008 3:05:00;1647,1;18/01/2008 22:35:00;1658;2180,00000000002;0;379,999999999973;3380,00000000002
2;GC;Friday;F0;2;Long;01/02/2008 3:05:00;1699,3;01/02/2008 22:35:00;1678,1;-4240,00000000001;0;4479,99999999997;2280,00000000002
3;GC;Friday;F0;2;Long;08/02/2008 3:05:00;1681,8;08/02/2008 22:35:00;1694,7;2580,00000000002;0;179,999999999973;2720,00000000003
4;GC;Friday;F0;2;Long;15/02/2008 3:05:00;1680,8;15/02/2008 22:35:00;1674,4;-1279,99999999997;0;2259,99999999999;1420,00000000003
5;GC;Friday;F0;2;Long;22/02/2008 3:05:00;1716;22/02/2008 22:35:00;1716,8;159,999999999991;0;1800;1180,00000000002
6;GC;Friday;F0;2;Long;29/02/2008 3:05:00;1742,1;29/02/2008 22:35:00;1743,9;360,000000000036;0;1400;1060,00000000004
7;GC;Friday;F0;2;Long;07/03/2008 3:05:00;1752,6;07/03/2008 22:35:00;1744,1;-1700;0;2479,99999999997;1400
8;GC;Friday;F0;2;Long;14/03/2008 2:05:00;1764;14/03/2008 21:35:00;1770,8;1359,99999999999;0;680,000000000018;2780,00000000002
9;GC;Friday;F0;1;Long;28/03/2008 2:05:00;1715,2;31/03/2008 0:05:00;1699,5;-1570;0;2450;50
10;GC;Friday;F0;1;Long;04/04/2008 3:05:00;1670;04/04/2008 22:35:00;1680,8;1080;0;390,000000000009;1209,99999999999
11;GC;Friday;F0;1;Long;11/04/2008 3:05:00;1691,4;11/04/2008 22:35:00;1691,5;9,99999999999091;0;760,000000000014;750
12;GC;Friday;F0;2;Long;18/04/2008 3:05:00;1707,1;18/04/2008 14:25:00;1682,1;-5000;0;5000;1160,00000000004
13;GC;Friday;F0;2;Long;25/04/2008 3:05:00;1651,5;25/04/2008 22:35:00;1650,7;-159,999999999991;0;1680,00000000002;2119,99999999998
14;GC;Friday;F0;2;Long;02/05/2008 3:05:00;1614,6;02/05/2008 22:35:00;1621,1;1300;0;1019,99999999998;1880,00000000002
15;GC;Friday;F0;2;Long;09/05/2008 3:05:00;1647,1;09/05/2008 22:35:00;1650;580,000000000018;0;2559,99999999999;1360,00000000004
16;GC;Friday;F0;2;Long;16/05/2008 3:05:00;1644;16/05/2008 22:35:00;1666,1;4419,99999999998;0;19,9999999999818;4940,00000000001
17;GC;Friday;F0;2;Long;23/05/2008 3:05:00;1681,3;23/05/2008 22:35:00;1687,2;1180,00000000002;0;700;2259,99999999999
18;GC;Friday;F0;2;Long;30/05/2008 3:05:00;1642,5;30/05/2008 22:35:00;1649,3;1359,99999999999;0;2100;1859,99999999999
19;GC;Friday;F0;2;Long;06/06/2008 3:05:00;1640,2;06/06/2008 22:35:00;1664,3;4819,99999999998;0;80,0000000000182;4859,99999999999
20;GC;Friday;F0;2;Long;13/06/2008 3:05:00;1633,1;13/06/2008 22:35:00;1631;-419,999999999982;0;2519,99999999998;520,000000000027
21;GC;Friday;F0;2;Long;20/06/2008 3:05:00;1657,8;20/06/2008 22:35:00;1663,4;1120,00000000003;0;79,9999999999727;2259,99999999999
22;GC;Friday;F0;2;Long;27/06/2008 3:05:00;1674,7;27/06/2008 22:35:00;1689;2859,99999999999;0;700;3459,99999999999
23;GC;Friday;F0;2;Long;04/07/2008 3:05:00;1693,9;04/07/2008 14:10:00;1692,5;-280,000000000018;0;820,000000000027;679,999999999973
24;GC;Friday;F0;2;Long;11/07/2008 3:05:00;1703;11/07/2008 22:35:00;1724,8;4359,99999999999;0;280,000000000018;5019,99999999998
25;GC;Friday;F0;2;Long;18/07/2008 3:05:00;1715;18/07/2008 22:35:00;1714,3;-140,000000000009;0;1159,99999999999;1800
26;GC;Friday;F0;2;Long;25/07/2008 3:05:00;1687,3;25/07/2008 22:35:00;1688,6;259,999999999991;0;1959,99999999999;1140,00000000001
27;GC;Friday;F0;2;Long;15/08/2008 3:05:00;1547,6;15/08/2008 22:35:00;1541,1;-1300;0;4059,99999999999;1600
28;GC;Friday;F0;2;Long;22/08/2008 3:05:00;1591,6;22/08/2008 22:35:00;1577;-2919,99999999998;0;3179,99999999997;320,000000000027
29;GC;Friday;F0;2;Long;29/08/2008 3:05:00;1587,6;29/08/2008 22:35:00;1585,2;-479,999999999973;0;719,999999999982;1240,00000000001
30;GC;Friday;F0;2;Long;12/09/2008 3:05:00;1503,3;12/09/2008 22:35:00;1518,7;3080,00000000002;0;900;3359,99999999999
31;GC;Friday;F0;1;Long;19/09/2008 3:05:00;1610,9;19/09/2008 22:35:00;1625,9;1500;0;3280,00000000002;2009,99999999999
32;GC;Friday;F0;1;Long;26/09/2008 3:05:00;1636,1;26/09/2008 22:35:00;1635,1;-100;0;1530;3360,00000000001
33;GC;Friday;F0;1;Long;03/10/2008 3:05:00;1586,2;03/10/2008 22:35:00;1589,4;320,000000000005;0;1410,00000000001;1609,99999999999
34;GC;Friday;F0;1;Long;10/10/2008 3:05:00;1678,6;10/10/2008 18:50:00;1628,6;-5000;0;5000;730,000000000018
