Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;BBBoLong;F0;2;Long;14/01/2008 12:05:00;1689,2;14/01/2008 22:35:00;1680,6;-1720,00000000003;0;2440,00000000001;100
2;GC;BBBoLong;F0;2;Long;15/01/2008 15:55:00;1686,9;15/01/2008 22:35:00;1665,1;-4360,00000000004;0;4740,00000000001;759,999999999991
3;GC;BBBoLong;F0;2;Long;17/01/2008 13:40:00;1661,4;17/01/2008 22:35:00;1651,6;-1960,00000000004;0;2060,00000000004;939,999999999964
4;GC;BBBoLong;F0;2;Long;18/01/2008 14:00:00;1655,4;18/01/2008 22:35:00;1658;519,999999999982;0;840,000000000009;1719,99999999998
5;GC;BBBoLong;F0;2;Long;01/02/2008 10:05:00;1701,9;01/02/2008 20:25:00;1676,9;-5000;0;5000;1759,99999999999
6;GC;BBBoLong;F0;2;Long;06/02/2008 10:15:00;1667,1;06/02/2008 22:35:00;1672,8;1140,00000000001;0;739,999999999964;2760,00000000004
7;GC;BBBoLong;F0;2;Long;07/02/2008 7:30:00;1678,9;07/02/2008 22:35:00;1682;619,999999999982;0;1980,00000000002;1039,99999999996
8;GC;BBBoLong;F0;2;Long;08/02/2008 9:45:00;1685,1;08/02/2008 22:35:00;1694,7;1920,00000000003;0;639,999999999964;2060,00000000004
9;GC;BBBoLong;F0;2;Long;11/02/2008 9:55:00;1697,8;11/02/2008 22:35:00;1696,7;-219,999999999982;0;1859,99999999999;420,000000000027
10;GC;BBBoLong;F0;2;Long;13/02/2008 17:25:00;1680;13/02/2008 22:35:00;1677,4;-519,999999999982;0;800;680,000000000018
11;GC;BBBoLong;F0;2;Long;14/02/2008 8:20:00;1683,2;14/02/2008 22:35:00;1680,7;-500;0;1900;600
12;GC;BBBoLong;F0;2;Long;15/02/2008 10:40:00;1683,3;15/02/2008 22:35:00;1674,4;-1779,99999999997;0;2759,99999999999;920,000000000027
13;GC;BBBoLong;F0;2;Long;19/02/2008 4:00:00;1680,2;19/02/2008 22:35:00;1699,9;3940,00000000001;0;220,000000000027;4600
14;GC;BBBoLong;F0;2;Long;20/02/2008 18:35:00;1702,6;20/02/2008 22:35:00;1716,1;2700;0;200;3100
15;GC;BBBoLong;F0;2;Long;21/02/2008 14:40:00;1718,6;21/02/2008 22:35:00;1716,5;-419,999999999982;0;959,999999999991;1740,00000000001
16;GC;BBBoLong;F0;2;Long;22/02/2008 14:20:00;1720,5;22/02/2008 22:35:00;1716,8;-740,000000000009;0;2700;159,999999999991
17;GC;BBBoLong;F0;2;Long;25/02/2008 10:10:00;1722,3;25/02/2008 22:35:00;1711,1;-2240,00000000001;0;3579,99999999997;300
18;GC;BBBoLong;F0;2;Long;26/02/2008 16:20:00;1710,6;26/02/2008 22:35:00;1720,4;1960,00000000004;0;400;2300
19;GC;BBBoLong;F0;2;Long;27/02/2008 9:35:00;1732,5;27/02/2008 22:35:00;1729,5;-600;0;1919,99999999998;819,999999999982
20;GC;BBBoLong;F0;2;Long;28/02/2008 13:35:00;1731,3;28/02/2008 22:35:00;1742,4;2220,00000000003;0;640,000000000009;2520,00000000003
21;GC;BBBoLong;F0;2;Long;03/03/2008 5:35:00;1753,6;03/03/2008 22:35:00;1754,5;180,000000000018;0;900;1440,00000000001
22;GC;BBBoLong;F0;2;Long;04/03/2008 13:45:00;1758,6;04/03/2008 17:45:00;1733,6;-5000;0;5000;120,000000000027
23;GC;BBBoLong;F0;2;Long;05/03/2008 14:30:00;1738,8;05/03/2008 22:35:00;1759,2;4080,00000000002;0;459,999999999991;5059,99999999999
24;GC;BBBoLong;F0;2;Long;06/03/2008 9:50:00;1762,9;06/03/2008 18:15:00;1737,9;-5000;0;5000;59,9999999999909
25;GC;BBBoLong;F0;2;Long;07/03/2008 14:20:00;1755,6;07/03/2008 22:35:00;1744,1;-2300;0;3079,99999999997;800
26;GC;BBBoLong;F0;2;Long;10/03/2008 9:05:00;1748,2;10/03/2008 21:35:00;1742,1;-1220,00000000003;0;3480,00000000002;700
27;GC;BBBoLong;F0;2;Long;11/03/2008 10:30:00;1746,3;11/03/2008 21:35:00;1742,8;-700;0;2279,99999999997;2080,00000000002
28;GC;BBBoLong;F0;2;Long;12/03/2008 11:05:00;1746,6;12/03/2008 21:35:00;1752,1;1100;0;919,999999999982;1220,00000000003
29;GC;BBBoLong;F0;2;Long;13/03/2008 7:40:00;1757,3;13/03/2008 21:35:00;1764,5;1440,00000000001;0;440,000000000009;2620,00000000003
30;GC;BBBoLong;F0;2;Long;14/03/2008 6:35:00;1768,1;14/03/2008 21:35:00;1770,8;540,000000000009;0;1500;1960,00000000004
31;GC;BBBoLong;F0;2;Long;17/03/2008 4:20:00;1794,8;17/03/2008 14:20:00;1769,8;-5000;0;5000;640,000000000009
32;GC;BBBoLong;F0;2;Long;18/03/2008 12:25:00;1778,3;18/03/2008 20:15:00;1753,3;-5000;0;5000;800
33;GC;BBBoLong;F0;2;Long;24/03/2008 14:10:00;1691,1;24/03/2008 21:35:00;1683,8;-1459,99999999999;0;2339,99999999996;1060,00000000004
34;GC;BBBoLong;F0;1;Long;25/03/2008 9:15:00;1699,2;25/03/2008 21:35:00;1707,8;859,999999999991;0;540,000000000009;889,999999999986
35;GC;BBBoLong;F0;1;Long;26/03/2008 10:45:00;1712,6;26/03/2008 21:35:00;1719,9;730,000000000018;0;319,999999999982;850
36;GC;BBBoLong;F0;2;Long;31/03/2008 9:30:00;1704,6;31/03/2008 22:35:00;1684,2;-4079,99999999997;0;4879,99999999997;840,000000000009
37;GC;BBBoLong;F0;2;Long;02/04/2008 10:50:00;1657,8;02/04/2008 22:35:00;1672;2840,00000000001;0;1919,99999999998;3359,99999999999
38;GC;BBBoLong;F0;1;Long;03/04/2008 17:15:00;1674,1;03/04/2008 22:35:00;1670,7;-339,999999999986;0;450;220,000000000005
39;GC;BBBoLong;F0;1;Long;04/04/2008 10:35:00;1674,1;04/04/2008 22:35:00;1680,8;670,000000000005;0;800;800
40;GC;BBBoLong;F0;1;Long;07/04/2008 12:20:00;1685,5;07/04/2008 22:35:00;1687,1;159,999999999991;0;570,000000000005;1130
41;GC;BBBoLong;F0;1;Long;09/04/2008 16:30:00;1687,2;09/04/2008 22:35:00;1701,5;1430;0;150;1550
42;GC;BBBoLong;F0;2;Long;10/04/2008 11:45:00;1703;10/04/2008 22:40:00;1695,7;-1459,99999999999;0;2900;700
43;GC;BBBoLong;F0;1;Long;11/04/2008 14:25:00;1696,7;11/04/2008 22:35:00;1691,5;-520,000000000005;0;1290,00000000001;220,000000000005
44;GC;BBBoLong;F0;2;Long;15/04/2008 7:30:00;1696;15/04/2008 22:35:00;1694,3;-340,000000000009;0;740,000000000009;1380,00000000002
45;GC;BBBoLong;F0;2;Long;16/04/2008 10:05:00;1696,5;16/04/2008 22:35:00;1710,9;2880,00000000002;0;140,000000000009;3859,99999999999
46;GC;BBBoLong;F0;2;Long;17/04/2008 9:50:00;1713;17/04/2008 22:35:00;1704,1;-1780,00000000002;0;1919,99999999998;1259,99999999999
47;GC;BBBoLong;F0;2;Long;18/04/2008 9:55:00;1712,1;18/04/2008 14:00:00;1687,1;-5000;0;5000;160,000000000036
48;GC;BBBoLong;F0;2;Long;22/04/2008 9:50:00;1684,1;22/04/2008 22:35:00;1682,8;-259,999999999991;0;900;1500
49;GC;BBBoLong;F0;2;Long;25/04/2008 15:05:00;1657,6;25/04/2008 22:35:00;1650,7;-1379,99999999997;0;1659,99999999999;900
50;GC;BBBoLong;F0;2;Long;30/04/2008 20:50:00;1641,4;30/04/2008 22:35:00;1642,5;219,999999999982;0;600;500
51;GC;BBBoLong;F0;2;Long;01/05/2008 3:10:00;1645,2;01/05/2008 14:40:00;1620,2;-5000;0;5000;300
52;GC;BBBoLong;F0;2;Long;02/05/2008 10:10:00;1618,6;02/05/2008 22:35:00;1621,1;500;0;1819,99999999998;1080,00000000002
53;GC;BBBoLong;F0;2;Long;05/05/2008 13:50:00;1632,6;05/05/2008 22:35:00;1638,6;1200;0;719,999999999982;1300
54;GC;BBBoLong;F0;2;Long;06/05/2008 8:30:00;1641,9;06/05/2008 22:35:00;1640,7;-240,000000000009;0;1160,00000000004;1139,99999999996
55;GC;BBBoLong;F0;2;Long;08/05/2008 10:50:00;1635,2;08/05/2008 22:35:00;1646;2159,99999999999;0;540,000000000009;2979,99999999997
56;GC;BBBoLong;F0;2;Long;09/05/2008 9:35:00;1649,8;09/05/2008 22:35:00;1650;40,0000000000091;0;3100;820,000000000027
57;GC;BBBoLong;F0;2;Long;14/05/2008 14:30:00;1632,9;14/05/2008 22:35:00;1627,8;-1020,00000000003;0;1300;379,999999999973
58;GC;BBBoLong;F0;2;Long;15/05/2008 9:05:00;1631,9;15/05/2008 22:35:00;1643,7;2359,99999999999;0;840,000000000009;3939,99999999996
59;GC;BBBoLong;F0;2;Long;16/05/2008 10:25:00;1648,7;16/05/2008 22:35:00;1666,1;3479,99999999997;0;600;4000
60;GC;BBBoLong;F0;2;Long;19/05/2008 9:45:00;1671,7;19/05/2008 22:35:00;1668,9;-559,999999999991;0;1559,99999999999;1119,99999999998
61;GC;BBBoLong;F0;2;Long;20/05/2008 8:25:00;1671,4;20/05/2008 22:35:00;1682,9;2300;0;940,000000000009;3159,99999999999
62;GC;BBBoLong;F0;2;Long;21/05/2008 10:05:00;1685,7;21/05/2008 22:35:00;1695,3;1919,99999999998;0;1220,00000000003;2079,99999999997
63;GC;BBBoLong;F0;2;Long;23/05/2008 9:55:00;1685,8;23/05/2008 22:35:00;1687,2;280,000000000018;0;459,999999999991;1359,99999999999
64;GC;BBBoLong;F0;2;Long;27/05/2008 3:15:00;1693,1;27/05/2008 15:50:00;1668,1;-5000;0;5000;0
65;GC;BBBoLong;F0;2;Long;30/05/2008 12:40:00;1643,8;30/05/2008 22:35:00;1649,3;1100;0;279,999999999973;1600
66;GC;BBBoLong;F0;2;Long;02/06/2008 11:30:00;1651,6;02/06/2008 22:35:00;1653,7;420,000000000027;0;619,999999999982;1720,00000000003
67;GC;BBBoLong;F0;2;Long;03/06/2008 8:30:00;1658,7;03/06/2008 22:35:00;1642,1;-3320,00000000003;0;4259,99999999999;179,999999999973
68;GC;BBBoLong;F0;2;Long;04/06/2008 14:05:00;1645,1;04/06/2008 22:35:00;1640,7;-879,999999999973;0;939,999999999964;800
69;GC;BBBoLong;F0;2;Long;06/06/2008 8:50:00;1644,7;06/06/2008 22:35:00;1664,3;3919,99999999998;0;880,000000000018;3959,99999999999
70;GC;BBBoLong;F0;2;Long;09/06/2008 9:40:00;1668,5;09/06/2008 22:35:00;1655,1;-2680,00000000002;0;3259,99999999999;600
71;GC;BBBoLong;F0;2;Long;11/06/2008 9:35:00;1637,5;11/06/2008 22:35:00;1642,5;1000;0;959,999999999991;1480,00000000002
72;GC;BBBoLong;F0;2;Long;17/06/2008 9:45:00;1649,7;17/06/2008 22:35:00;1645,3;-880,000000000018;0;2900;59,9999999999909
73;GC;BBBoLong;F0;2;Long;18/06/2008 9:05:00;1647,4;18/06/2008 22:35:00;1655,1;1539,99999999996;0;700;1939,99999999996
74;GC;BBBoLong;F0;2;Long;19/06/2008 15:00:00;1657,1;19/06/2008 22:35:00;1658,5;280,000000000018;0;600;2580,00000000002
75;GC;BBBoLong;F0;2;Long;20/06/2008 12:10:00;1664,9;20/06/2008 22:35:00;1663,4;-300;0;1080,00000000002;839,999999999964
76;GC;BBBoLong;F0;2;Long;23/06/2008 3:40:00;1667,7;23/06/2008 14:35:00;1642,7;-5000;0;5000;200
77;GC;BBBoLong;F0;2;Long;24/06/2008 9:25:00;1648,8;24/06/2008 22:35:00;1650,2;280,000000000018;0;1079,99999999997;1340,00000000001
78;GC;BBBoLong;F0;2;Long;26/06/2008 11:40:00;1652,8;26/06/2008 20:50:00;1678,3;5100;0;400;5100
79;GC;BBBoLong;F0;2;Long;27/06/2008 9:35:00;1678,5;27/06/2008 22:35:00;1689;2100;0;219,999999999982;2700
80;GC;BBBoLong;F0;2;Long;30/06/2008 9:25:00;1691,3;30/06/2008 22:35:00;1686;-1059,99999999999;0;2419,99999999998;1080,00000000002
81;GC;BBBoLong;F0;2;Long;01/07/2008 10:05:00;1689,2;01/07/2008 22:35:00;1699,3;2019,99999999998;0;380,000000000018;3619,99999999998
82;GC;BBBoLong;F0;2;Long;02/07/2008 18:00:00;1704,5;02/07/2008 22:35:00;1705,4;180,000000000018;0;480,000000000018;480,000000000018
83;GC;BBBoLong;F0;2;Long;03/07/2008 13:55:00;1706,6;03/07/2008 22:35:00;1694,3;-2459,99999999999;0;3819,99999999998;480,000000000018
84;GC;BBBoLong;F0;2;Long;07/07/2008 19:50:00;1690,3;07/07/2008 22:35:00;1686,5;-759,999999999991;0;1240,00000000001;0
85;GC;BBBoLong;F0;2;Long;08/07/2008 8:00:00;1691,3;08/07/2008 22:35:00;1680,6;-2140,00000000001;0;3859,99999999999;600
86;GC;BBBoLong;F0;2;Long;09/07/2008 8:10:00;1683,8;09/07/2008 22:35:00;1688,6;959,999999999991;0;1440,00000000001;1140,00000000001
87;GC;BBBoLong;F0;2;Long;10/07/2008 11:10:00;1691,7;10/07/2008 22:35:00;1707,4;3140,00000000001;0;940,000000000009;3300
88;GC;BBBoLong;F0;2;Long;11/07/2008 11:15:00;1707,9;11/07/2008 22:35:00;1724,8;3379,99999999997;0;220,000000000027;4039,99999999996
89;GC;BBBoLong;F0;2;Long;14/07/2008 16:00:00;1728,7;14/07/2008 22:35:00;1732,3;719,999999999982;0;680,000000000018;1340,00000000001
90;GC;BBBoLong;F0;2;Long;15/07/2008 9:35:00;1734,7;15/07/2008 22:35:00;1736,3;319,999999999982;0;1400;2779,99999999997
91;GC;BBBoLong;F0;2;Long;16/07/2008 14:45:00;1738;16/07/2008 22:35:00;1719,5;-3700;0;4159,99999999999;700
92;GC;BBBoLong;F0;2;Long;17/07/2008 16:05:00;1727,2;17/07/2008 22:35:00;1716,3;-2180,00000000002;0;2580,00000000002;2359,99999999999
93;GC;BBBoLong;F0;2;Long;21/07/2008 9:40:00;1721,3;21/07/2008 22:35:00;1724,6;659,999999999991;0;759,999999999991;1340,00000000001
94;GC;BBBoLong;F0;2;Long;22/07/2008 3:35:00;1728,2;22/07/2008 17:25:00;1703,2;-5000;0;5000;1559,99999999999
95;GC;BBBoLong;F0;2;Long;24/07/2008 11:40:00;1687,6;24/07/2008 22:35:00;1687,3;-59,9999999999909;0;2539,99999999996;560,000000000036
96;GC;BBBoLong;F0;2;Long;25/07/2008 5:30:00;1689,9;25/07/2008 22:35:00;1688,6;-260,000000000036;0;2480,00000000002;619,999999999982
97;GC;BBBoLong;F0;2;Long;13/08/2008 8:45:00;1576,9;13/08/2008 22:35:00;1583;1219,99999999998;0;1500;1819,99999999998
98;GC;BBBoLong;F0;2;Long;14/08/2008 9:55:00;1591,5;14/08/2008 18:00:00;1566,5;-5000;0;5000;200
99;GC;BBBoLong;F0;2;Long;18/08/2008 3:45:00;1553,1;18/08/2008 22:35:00;1554,7;320,000000000027;0;1619,99999999998;1280,00000000002
100;GC;BBBoLong;F0;2;Long;19/08/2008 17:15:00;1552,1;19/08/2008 22:35:00;1568,9;3360,00000000004;0;159,999999999991;4080,00000000002
101;GC;BBBoLong;F0;2;Long;21/08/2008 8:25:00;1575,1;21/08/2008 22:35:00;1591,3;3240,00000000001;0;539,999999999964;3900
