Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;CuBoLong;F0Tf3;2;Long;08/02/2008 16:35:00;1691,9;08/02/2008 22:35:00;1694,7;559,999999999991;0;800;700
2;GC;CuBoLong;F0Tf3;2;Long;19/02/2008 17:05:00;1701,4;19/02/2008 22:35:00;1699,9;-300;0;720,000000000027;359,999999999991
3;GC;CuBoLong;F0Tf3;2;Long;20/02/2008 19:05:00;1705,5;20/02/2008 22:35:00;1716,1;2119,99999999998;0;140,000000000009;2519,99999999998
4;GC;CuBoLong;F0Tf3;2;Long;21/02/2008 17:35:00;1721,4;21/02/2008 22:35:00;1716,5;-980,000000000018;0;1420,00000000003;1179,99999999997
5;GC;CuBoLong;F0Tf3;2;Long;26/02/2008 17:05:00;1713,7;26/02/2008 22:35:00;1720,4;1340,00000000001;0;400;1679,99999999997
6;GC;CuBoLong;F0Tf3;2;Long;28/02/2008 17:05:00;1736,1;28/02/2008 22:35:00;1742,4;1260,00000000004;0;479,999999999973;1560,00000000004
7;GC;CuBoLong;F0Tf3;2;Long;05/03/2008 17:05:00;1753,9;05/03/2008 22:35:00;1759,2;1059,99999999999;0;0;2039,99999999996
8;GC;CuBoLong;F0Tf3;2;Long;14/03/2008 15:35:00;1773,3;14/03/2008 21:35:00;1770,8;-500;0;1559,99999999999;920,000000000027
9;GC;CuBoLong;F0Tf3;2;Long;24/03/2008 15:35:00;1694,4;24/03/2008 21:35:00;1683,8;-2120,00000000003;0;3000;400
10;GC;CuBoLong;F0Tf3;1;Long;25/03/2008 19:05:00;1705,9;25/03/2008 21:35:00;1707,8;189,999999999986;0;250;219,999999999982
11;GC;CuBoLong;F0Tf3;2;Long;02/04/2008 20:05:00;1664,5;02/04/2008 22:35:00;1672;1500;0;59,9999999999909;2019,99999999998
12;GC;CuBoLong;F0Tf3;1;Long;03/04/2008 17:35:00;1674,6;03/04/2008 22:35:00;1670,7;-389,999999999986;0;500;130,000000000018
13;GC;CuBoLong;F0Tf3;1;Long;04/04/2008 20:35:00;1679,8;04/04/2008 22:35:00;1680,8;100;0;39,9999999999864;229,999999999995
14;GC;CuBoLong;F0Tf3;1;Long;07/04/2008 16:35:00;1693,4;07/04/2008 22:35:00;1687,1;-630,000000000018;0;680,000000000018;339,999999999986
15;GC;CuBoLong;F0Tf3;1;Long;09/04/2008 16:35:00;1686,5;09/04/2008 22:35:00;1701,5;1500;0;20,0000000000045;1620
16;GC;CuBoLong;F0Tf3;2;Long;30/04/2008 21:05:00;1642,9;30/04/2008 22:35:00;1642,5;-80,0000000000182;0;900;39,9999999999636
17;GC;CuBoLong;F0Tf3;2;Long;05/05/2008 19:35:00;1637,3;05/05/2008 22:35:00;1638,6;259,999999999991;0;440,000000000009;359,999999999991
18;GC;CuBoLong;F0Tf3;2;Long;06/05/2008 17:35:00;1647,2;06/05/2008 22:35:00;1640,7;-1300;0;1400;79,9999999999727
19;GC;CuBoLong;F0Tf3;2;Long;08/05/2008 17:05:00;1645;08/05/2008 22:35:00;1646;200;0;59,9999999999909;1019,99999999998
20;GC;CuBoLong;F0Tf3;2;Long;15/05/2008 17:05:00;1650,6;15/05/2008 22:35:00;1643,7;-1379,99999999997;0;2500;120,000000000027
21;GC;CuBoLong;F0Tf3;2;Long;16/05/2008 17:05:00;1667,5;16/05/2008 22:35:00;1666,1;-280,000000000018;0;1419,99999999998;240,000000000009
22;GC;CuBoLong;F0Tf3;2;Long;20/05/2008 16:35:00;1677,9;20/05/2008 22:35:00;1682,9;1000;0;60,0000000000364;1859,99999999999
23;GC;CuBoLong;F0Tf3;2;Long;21/05/2008 17:35:00;1691,1;21/05/2008 22:35:00;1695,3;840,000000000009;0;539,999999999964;1000
24;GC;CuBoLong;F0Tf3;2;Long;06/06/2008 17:35:00;1660,1;06/06/2008 22:35:00;1664,3;840,000000000009;0;979,999999999973;880,000000000018
25;GC;CuBoLong;F0Tf3;2;Long;24/06/2008 16:35:00;1653,8;24/06/2008 22:35:00;1650,2;-719,999999999982;0;1200;340,000000000009
26;GC;CuBoLong;F0Tf3;2;Long;26/06/2008 21:05:00;1677,6;26/06/2008 22:35:00;1678;80,0000000000182;0;259,999999999991;340,000000000009
27;GC;CuBoLong;F0Tf3;2;Long;27/06/2008 17:05:00;1688,1;27/06/2008 22:35:00;1689;180,000000000018;0;600;780,000000000018
28;GC;CuBoLong;F0Tf3;2;Long;01/07/2008 16:35:00;1703,2;01/07/2008 22:35:00;1699,3;-780,000000000018;0;1020,00000000003;819,999999999982
29;GC;CuBoLong;F0Tf3;2;Long;02/07/2008 18:05:00;1703,8;02/07/2008 22:35:00;1705,4;320,000000000027;0;340,000000000009;620,000000000027
30;GC;CuBoLong;F0Tf3;2;Long;10/07/2008 16:35:00;1701,6;10/07/2008 22:35:00;1707,4;1160,00000000004;0;639,999999999964;1320,00000000003
31;GC;CuBoLong;F0Tf3;2;Long;14/07/2008 16:35:00;1730;14/07/2008 22:35:00;1732,3;459,999999999991;0;940,000000000009;1080,00000000002
32;GC;CuBoLong;F0Tf3;2;Long;17/07/2008 16:35:00;1730,6;17/07/2008 22:35:00;1716,3;-2859,99999999999;0;3259,99999999999;1680,00000000002
33;GC;CuBoLong;F0Tf3;2;Long;13/08/2008 18:05:00;1584,9;13/08/2008 22:35:00;1583;-380,000000000018;0;1420,00000000003;219,999999999982
