Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;CuBoLong;F2Tf4;2;Long;20/02/2008 19:05:00;1705,5;20/02/2008 22:35:00;1716,1;2119,99999999998;0;140,000000000009;2519,99999999998
2;GC;CuBoLong;F2Tf4;2;Long;21/02/2008 18:05:00;1725;21/02/2008 22:35:00;1716,5;-1700;0;2140,00000000001;100
3;GC;CuBoLong;F2Tf4;2;Long;26/02/2008 17:05:00;1713,7;26/02/2008 22:35:00;1720,4;1340,00000000001;0;400;1679,99999999997
4;GC;CuBoLong;F2Tf4;2;Long;28/02/2008 17:05:00;1736,1;28/02/2008 22:35:00;1742,4;1260,00000000004;0;479,999999999973;1560,00000000004
5;GC;CuBoLong;F2Tf4;2;Long;05/03/2008 17:05:00;1753,9;05/03/2008 22:35:00;1759,2;1059,99999999999;0;0;2039,99999999996
6;GC;CuBoLong;F2Tf4;2;Long;14/03/2008 16:05:00;1775,8;14/03/2008 21:35:00;1770,8;-1000;0;2059,99999999999;20,0000000000273
7;GC;CuBoLong;F2Tf4;2;Long;15/05/2008 17:05:00;1650,6;15/05/2008 22:35:00;1643,7;-1379,99999999997;0;2500;120,000000000027
8;GC;CuBoLong;F2Tf4;2;Long;16/05/2008 17:05:00;1667,5;16/05/2008 22:35:00;1666,1;-280,000000000018;0;1419,99999999998;240,000000000009
9;GC;CuBoLong;F2Tf4;2;Long;20/05/2008 17:05:00;1681,2;20/05/2008 22:35:00;1682,9;340,000000000009;0;240,000000000009;1200
10;GC;CuBoLong;F2Tf4;2;Long;21/05/2008 18:05:00;1691,3;21/05/2008 22:35:00;1695,3;800;0;579,999999999973;959,999999999991
11;GC;CuBoLong;F2Tf4;2;Long;02/06/2008 18:05:00;1659,4;02/06/2008 22:35:00;1653,7;-1140,00000000001;0;1220,00000000003;159,999999999991
12;GC;CuBoLong;F2Tf4;2;Long;27/06/2008 17:05:00;1688,1;27/06/2008 22:35:00;1689;180,000000000018;0;600;780,000000000018
13;GC;CuBoLong;F2Tf4;2;Long;02/07/2008 18:05:00;1703,8;02/07/2008 22:35:00;1705,4;320,000000000027;0;340,000000000009;620,000000000027
14;GC;CuBoLong;F2Tf4;2;Long;10/07/2008 17:05:00;1703,1;10/07/2008 22:35:00;1707,4;860,000000000036;0;939,999999999964;1020,00000000003
