Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;CuBoLong;F3Tf4;2;Long;08/02/2008 17:05:00;1691,5;08/02/2008 22:35:00;1694,7;640,000000000009;0;719,999999999982;780,000000000018
2;GC;CuBoLong;F3Tf4;2;Long;19/02/2008 17:05:00;1701,4;19/02/2008 22:35:00;1699,9;-300;0;720,000000000027;359,999999999991
3;GC;CuBoLong;F3Tf4;2;Long;20/02/2008 19:05:00;1705,5;20/02/2008 22:35:00;1716,1;2119,99999999998;0;140,000000000009;2519,99999999998
4;GC;CuBoLong;F3Tf4;2;Long;21/02/2008 18:05:00;1725;21/02/2008 22:35:00;1716,5;-1700;0;2140,00000000001;100
5;GC;CuBoLong;F3Tf4;2;Long;26/02/2008 17:05:00;1713,7;26/02/2008 22:35:00;1720,4;1340,00000000001;0;400;1679,99999999997
6;GC;CuBoLong;F3Tf4;2;Long;28/02/2008 17:05:00;1736,1;28/02/2008 22:35:00;1742,4;1260,00000000004;0;479,999999999973;1560,00000000004
7;GC;CuBoLong;F3Tf4;2;Long;05/03/2008 17:05:00;1753,9;05/03/2008 22:35:00;1759,2;1059,99999999999;0;0;2039,99999999996
8;GC;CuBoLong;F3Tf4;2;Long;14/03/2008 16:05:00;1775,8;14/03/2008 21:35:00;1770,8;-1000;0;2059,99999999999;20,0000000000273
9;GC;CuBoLong;F3Tf4;2;Long;20/05/2008 17:05:00;1681,2;20/05/2008 22:35:00;1682,9;340,000000000009;0;240,000000000009;1200
10;GC;CuBoLong;F3Tf4;2;Long;21/05/2008 18:05:00;1691,3;21/05/2008 22:35:00;1695,3;800;0;579,999999999973;959,999999999991
11;GC;CuBoLong;F3Tf4;2;Long;27/06/2008 17:05:00;1688,1;27/06/2008 22:35:00;1689;180,000000000018;0;600;780,000000000018
12;GC;CuBoLong;F3Tf4;2;Long;02/07/2008 18:05:00;1703,8;02/07/2008 22:35:00;1705,4;320,000000000027;0;340,000000000009;620,000000000027
13;GC;CuBoLong;F3Tf4;2;Long;10/07/2008 17:05:00;1703,1;10/07/2008 22:35:00;1707,4;860,000000000036;0;939,999999999964;1020,00000000003
14;GC;CuBoLong;F3Tf4;2;Long;14/07/2008 18:05:00;1731,9;14/07/2008 22:35:00;1732,3;79,9999999999727;0;280,000000000018;700
15;GC;CuBoLong;F3Tf4;2;Long;17/07/2008 17:05:00;1729,7;17/07/2008 22:35:00;1716,3;-2680,00000000002;0;3080,00000000002;1859,99999999999
16;GC;CuBoLong;F3Tf4;2;Long;18/09/2008 19:05:00;1653;18/09/2008 21:10:00;1628;-5000;0;5000;4519,99999999998
17;GC;CuBoLong;F3Tf4;1;Long;22/09/2008 20:05:00;1656,3;22/09/2008 22:35:00;1657,6;129,999999999995;0;479,999999999995;710,000000000014
18;GC;CuBoLong;F3Tf4;1;Long;21/11/2008 17:05:00;1540,6;21/11/2008 22:35:00;1549,6;900;0;979,999999999995;1180,00000000002
19;GC;CuBoLong;F3Tf4;1;Long;24/11/2008 17:05:00;1574,8;24/11/2008 22:35:00;1570,2;-459,999999999991;0;829,999999999995;490,000000000009
20;GC;CuBoLong;F3Tf4;1;Long;10/12/2008 18:05:00;1557;10/12/2008 22:35:00;1556,7;-29,9999999999955;0;579,999999999995;359,999999999991
21;GC;CuBoLong;F3Tf4;1;Long;15/12/2008 17:05:00;1583,5;15/12/2008 22:35:00;1586,9;340,000000000009;0;550;579,999999999995
22;GC;CuBoLong;F3Tf4;1;Long;16/12/2008 20:05:00;1589;16/12/2008 22:35:00;1605,7;1670;0;459,999999999991;1850
23;GC;CuBoLong;F3Tf4;1;Long;26/12/2008 19:05:00;1604,9;26/12/2008 22:35:00;1617;1209,99999999999;0;20,0000000000045;1580
24;GC;CuBoLong;F3Tf4;1;Long;31/12/2008 19:05:00;1622,6;31/12/2008 22:35:00;1627,4;480,000000000018;0;79,9999999999955;1010,00000000001
25;GC;CuBoLong;F3Tf4;1;Long;06/01/2009 20:05:00;1611,4;06/01/2009 22:35:00;1611,5;9,99999999999091;0;50;669,999999999982
26;GC;CuBoLong;F3Tf4;1;Long;23/01/2009 18:05:00;1642,3;23/01/2009 22:35:00;1646,7;440,000000000009;0;329,999999999995;820,000000000005
27;GC;CuBoLong;F3Tf4;1;Long;29/01/2009 17:05:00;1642,7;29/01/2009 22:40:00;1654;1130;0;240,000000000009;1359,99999999999
28;GC;CuBoLong;F3Tf4;1;Long;11/02/2009 17:05:00;1689,6;11/02/2009 22:35:00;1684,7;-489,999999999986;0;539,999999999986;390,000000000009
29;GC;CuBoLong;F3Tf4;1;Long;18/02/2009 20:05:00;1726,6;18/02/2009 22:35:00;1730,3;370,000000000005;0;250;660,000000000014
30;GC;CuBoLong;F3Tf4;1;Long;20/02/2009 19:05:00;1748,9;20/02/2009 22:35:00;1738;-1090,00000000001;0;1220;29,9999999999955
31;GC;CuBoLong;F3Tf4;1;Long;23/02/2009 19:05:00;1743;23/02/2009 22:35:00;1737,3;-570,000000000005;0;800;0
32;GC;CuBoLong;F3Tf4;1;Long;25/02/2009 17:05:00;1719,3;25/02/2009 22:35:00;1696,5;-2280;0;2959,99999999999;350
33;GC;CuBoLong;F3Tf4;2;Long;12/05/2009 20:05:00;1666,5;12/05/2009 22:35:00;1666,3;-40,0000000000091;0;519,999999999982;119,999999999982
34;GC;CuBoLong;F3Tf4;3;Long;15/05/2009 17:05:00;1675,2;15/05/2009 22:35:00;1674,1;-330,000000000041;0;1380,00000000004;450
35;GC;CuBoLong;F3Tf4;3;Long;19/05/2009 20:05:00;1670,7;19/05/2009 22:35:00;1668,1;-780,000000000041;0;1080,00000000004;419,999999999959
