Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;CuBoShort;Qa2F0Tf4;4;Short;15/01/2008 19:05:00;1674,4;15/01/2008 22:35:00;1665,1;3720,00000000007;0;1679,99999999993;4480,00000000002
2;GC;CuBoShort;Qa2F0Tf4;4;Short;16/01/2008 17:05:00;1652,2;16/01/2008 22:35:00;1655,1;-1159,99999999995;0;4400;840,000000000055
3;GC;CuBoShort;Qa2F0Tf4;4;Short;01/02/2008 17:05:00;1679,2;01/02/2008 22:35:00;1678,1;440,000000000055;0;3039,99999999996;919,999999999982
4;GC;CuBoShort;Qa2F0Tf4;4;Short;11/02/2008 17:05:00;1690,5;11/02/2008 22:35:00;1696,7;-2480,00000000002;0;3200;39,9999999999636
5;GC;CuBoShort;Qa2F0Tf4;4;Short;12/02/2008 18:05:00;1683,4;12/02/2008 22:35:00;1677,6;2320,00000000007;0;79,9999999999272;3400
6;GC;CuBoShort;Qa2F0Tf4;4;Short;15/02/2008 18:05:00;1673,8;15/02/2008 22:35:00;1674,4;-240,000000000055;0;1080,00000000002;1719,99999999998
7;GC;CuBoShort;Qa2F0Tf4;4;Short;22/02/2008 17:05:00;1712,5;22/02/2008 22:35:00;1716,8;-1719,99999999998;0;3360,00000000004;0
8;GC;CuBoShort;Qa2F0Tf4;4;Short;04/03/2008 18:05:00;1736,4;04/03/2008 22:35:00;1734,4;800;0;1639,99999999996;3680,00000000002
9;GC;CuBoShort;Qa2F0Tf4;4;Short;17/03/2008 19:05:00;1767,6;17/03/2008 21:35:00;1776,6;-3600;0;3880,00000000002;0
10;GC;CuBoShort;Qa2F0Tf4;4;Short;18/03/2008 20:05:00;1758,2;18/03/2008 21:35:00;1747,2;4400;0;680,000000000018;5000
11;GC;CuBoShort;Qa2F0Tf4;4;Short;19/03/2008 17:05:00;1713,2;19/03/2008 21:35:00;1713,9;-280,000000000018;0;2080,00000000002;2719,99999999998
12;GC;CuBoShort;Qa2F0Tf4;4;Short;31/03/2008 18:05:00;1691,5;31/03/2008 22:35:00;1684,2;2919,99999999998;0;639,999999999964;4519,99999999998
13;GC;CuBoShort;Qa2F0Tf4;4;Short;01/04/2008 17:05:00;1644,8;01/04/2008 19:10:00;1657,3;-5000;0;5000;239,999999999964
14;GC;CuBoShort;Qa2F0Tf4;4;Short;10/04/2008 17:05:00;1694;10/04/2008 22:40:00;1695,7;-680,000000000018;0;1000;2200
15;GC;CuBoShort;Qa2F0Tf4;4;Short;24/04/2008 18:05:00;1655,2;24/04/2008 22:35:00;1651,5;1480,00000000002;0;480,000000000018;2680,00000000002
16;GC;CuBoShort;Qa2F0Tf4;4;Short;01/05/2008 17:05:00;1615,7;01/05/2008 22:35:00;1616,9;-480,000000000018;0;919,999999999982;1119,99999999998
17;GC;CuBoShort;Qa2F0Tf4;4;Short;09/05/2008 17:05:00;1638,4;09/05/2008 19:10:00;1650,9;-5000;0;5000;200
18;GC;CuBoShort;Qa2F0Tf4;4;Short;29/05/2008 18:05:00;1637,8;29/05/2008 22:45:00;1639,7;-760,000000000036;0;1319,99999999998;1039,99999999996
19;GC;CuBoShort;Qa2F0Tf4;4;Short;10/06/2008 17:05:00;1634,1;10/06/2008 22:35:00;1629,3;1919,99999999998;0;640,000000000055;3359,99999999995
20;GC;CuBoShort;Qa2F0Tf4;4;Short;25/06/2008 17:05:00;1638,8;25/06/2008 22:35:00;1646,9;-3240,00000000005;0;3919,99999999998;1839,99999999996
21;GC;CuBoShort;Qa2F0Tf4;4;Short;30/06/2008 17:05:00;1686;30/06/2008 22:35:00;1686;0;0;1319,99999999998;2719,99999999998
22;GC;CuBoShort;Qa2F0Tf4;4;Short;08/07/2008 17:05:00;1676,6;08/07/2008 22:35:00;1680,6;-1600;0;3360,00000000004;1839,99999999996
23;GC;CuBoShort;Qa2F0Tf4;4;Short;16/07/2008 17:05:00;1726,7;16/07/2008 22:35:00;1719,5;2880,00000000002;0;39,9999999999636;3800
24;GC;CuBoShort;Qa2F0Tf4;4;Short;22/07/2008 17:05:00;1718,1;22/07/2008 17:25:00;1705,3;5119,99999999998;0;160,000000000036;5119,99999999998
25;GC;CuBoShort;Qa2F0Tf4;4;Short;23/07/2008 17:05:00;1685,9;23/07/2008 22:35:00;1678,7;2880,00000000002;0;2279,99999999993;3760,00000000004
26;GC;CuBoShort;Qa2F0Tf4;4;Short;29/07/2008 17:05:00;1675,2;29/07/2008 22:35:00;1677,4;-880,000000000018;0;1200;1080,00000000002
27;GC;CuBoShort;Qa2F0Tf4;4;Short;11/08/2008 18:05:00;1596,1;11/08/2008 18:35:00;1583,3;5119,99999999998;0;120,000000000073;5119,99999999998
28;GC;CuBoShort;Qa2F0Tf4;4;Short;14/08/2008 18:05:00;1567,7;14/08/2008 22:35:00;1561;2680,00000000002;0;639,999999999964;3040,00000000005
29;GC;CuBoShort;Qa2F0Tf4;4;Short;20/08/2008 17:05:00;1558,9;20/08/2008 22:35:00;1567,4;-3400;0;4000;1640,00000000005
30;GC;CuBoShort;Qa2F0Tf4;4;Short;08/09/2008 18:05:00;1555,2;08/09/2008 22:35:00;1555,9;-280,000000000018;0;1000;1919,99999999998
31;GC;CuBoShort;Qa2F0Tf4;4;Short;10/09/2008 18:05:00;1513,5;10/09/2008 22:35:00;1508,1;2160,00000000004;0;1880,00000000002;2960,00000000004
32;GC;CuBoShort;Qa2F0Tf4;3;Short;25/09/2008 17:05:00;1630,1;25/09/2008 22:35:00;1632,6;-750;0;1050;3089,99999999999
33;GC;CuBoShort;Qa2F0Tf4;3;Short;30/09/2008 17:05:00;1627,9;30/09/2008 20:15:00;1610,9;5100;0;2759,99999999995;5100
34;GC;CuBoShort;Qa2F0Tf4;3;Short;02/10/2008 17:05:00;1590,1;02/10/2008 22:35:00;1590,8;-210,000000000014;0;2760,00000000001;1650
35;GC;CuBoShort;Qa2F0Tf4;3;Short;10/10/2008 19:05:00;1622,2;10/10/2008 19:30:00;1605,2;5100;0;1139,99999999999;5100
36;GC;CuBoShort;Qa2F0Tf4;3;Short;22/10/2008 18:05:00;1492,3;22/10/2008 19:55:00;1475,3;5100;0;1710,00000000001;5100
37;GC;CuBoShort;Qa2F0Tf4;3;Short;30/10/2008 17:05:00;1490,7;30/10/2008 21:35:00;1490,5;60,0000000000136;0;960,000000000014;2430,00000000004
38;GC;CuBoShort;Qa2F0Tf4;3;Short;31/10/2008 19:05:00;1471,2;31/10/2008 21:35:00;1472,9;-510,000000000014;0;1739,99999999999;420,000000000027
39;GC;CuBoShort;Qa2F0Tf4;3;Short;03/11/2008 21:05:00;1473,2;03/11/2008 22:35:00;1472,6;180,000000000041;0;539,999999999986;450
40;GC;CuBoShort;Qa2F0Tf4;3;Short;05/11/2008 18:05:00;1493,4;05/11/2008 22:35:00;1490,5;870,000000000027;0;1769,99999999996;1770,00000000003
41;GC;CuBoShort;Qa2F0Tf4;3;Short;06/11/2008 18:05:00;1482,3;06/11/2008 22:35:00;1481,8;150;0;1560,00000000001;750
42;GC;CuBoShort;Qa2F0Tf4;3;Short;11/11/2008 17:05:00;1476,3;11/11/2008 22:35:00;1481,5;-1560,00000000001;0;3210,00000000001;210,000000000014
43;GC;CuBoShort;Qa2F0Tf4;3;Short;12/11/2008 17:05:00;1465,3;12/11/2008 22:35:00;1461,2;1229,99999999997;0;2520,00000000003;2219,99999999996
44;GC;CuBoShort;Qa2F0Tf4;3;Short;13/11/2008 19:05:00;1449,5;13/11/2008 19:55:00;1466,2;-5010,00000000001;0;5010,00000000001;29,9999999999727
45;GC;CuBoShort;Qa2F0Tf4;3;Short;01/12/2008 17:05:00;1518,4;01/12/2008 22:35:00;1519;-179,999999999973;0;2459,99999999995;1020,00000000003
46;GC;CuBoShort;Qa2F0Tf4;3;Short;05/12/2008 17:05:00;1494,8;05/12/2008 22:35:00;1501,8;-2100;0;3570,00000000003;2069,99999999996
47;GC;CuBoShort;Qa2F0Tf4;3;Short;23/12/2008 17:05:00;1586,8;23/12/2008 22:35:00;1586,7;29,9999999999727;0;810,000000000014;3089,99999999999
48;GC;CuBoShort;Qa2F0Tf4;3;Short;07/01/2009 17:05:00;1590,9;07/01/2009 22:35:00;1591,3;-119,999999999959;0;1739,99999999999;2100
49;GC;CuBoShort;Qa2F0Tf4;3;Short;14/01/2009 17:05:00;1557,3;14/01/2009 22:35:00;1558,3;-300;0;1770,00000000003;1200
50;GC;CuBoShort;Qa2F0Tf4;3;Short;21/01/2009 17:05:00;1591,9;21/01/2009 22:35:00;1602,4;-3150;0;3150;630,000000000041
51;GC;CuBoShort;Qa2F0Tf4;3;Short;03/02/2009 18:05:00;1637,1;03/02/2009 22:35:00;1646,1;-2700;0;3480,00000000004;689,999999999986
52;GC;CuBoShort;Qa2F0Tf4;3;Short;09/02/2009 19:05:00;1636,9;09/02/2009 22:35:00;1640,6;-1109,99999999995;0;1979,99999999997;60,0000000000136
53;GC;CuBoShort;Qa2F0Tf4;3;Short;24/02/2009 17:05:00;1719,6;24/02/2009 22:35:00;1710,5;2729,99999999997;0;540,000000000055;4469,99999999996
54;GC;CuBoShort;Qa2F0Tf4;3;Short;25/02/2009 21:05:00;1694,3;25/02/2009 22:35:00;1696,5;-660,000000000014;0;930,000000000041;1379,99999999997
55;GC;CuBoShort;Qa2F0Tf4;3;Short;26/02/2009 17:05:00;1678,9;26/02/2009 22:35:00;1690;-3329,99999999997;0;4079,99999999997;0
56;GC;CuBoShort;Qa2F0Tf4;3;Short;27/02/2009 18:05:00;1679,2;27/02/2009 22:35:00;1690;-3239,99999999999;0;3389,99999999999;2310,00000000001
