Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;CuBoShort;Qa0F3Tf3;2;Short;15/02/2008 17:35:00;1678,1;15/02/2008 22:35:00;1674,4;739,999999999964;0;80,0000000000182;1719,99999999998
2;GC;CuBoShort;Qa0F3Tf3;2;Short;11/03/2008 15:35:00;1738,5;11/03/2008 21:35:00;1742,8;-859,999999999991;0;1580,00000000002;180,000000000018
3;GC;CuBoShort;Qa0F3Tf3;2;Short;31/03/2008 18:05:00;1691,5;31/03/2008 22:35:00;1684,2;1459,99999999999;0;319,999999999982;2259,99999999999
4;GC;CuBoShort;Qa0F3Tf3;2;Short;01/04/2008 16:35:00;1649,9;01/04/2008 22:35:00;1648,1;360,000000000036;0;1559,99999999999;2100
5;GC;CuBoShort;Qa0F3Tf3;2;Short;24/04/2008 17:35:00;1654,4;24/04/2008 22:35:00;1651,5;580,000000000018;0;400;1180,00000000002
6;GC;CuBoShort;Qa0F3Tf3;2;Short;29/04/2008 18:35:00;1637,6;29/04/2008 22:35:00;1636,6;200;0;660,000000000036;839,999999999964
7;GC;CuBoShort;Qa0F3Tf3;2;Short;01/05/2008 16:35:00;1615,2;01/05/2008 22:35:00;1616,9;-340,000000000009;0;559,999999999991;720,000000000027
8;GC;CuBoShort;Qa0F3Tf3;2;Short;29/05/2008 18:05:00;1637,8;29/05/2008 22:45:00;1639,7;-380,000000000018;0;659,999999999991;519,999999999982
9;GC;CuBoShort;Qa0F3Tf3;2;Short;25/06/2008 17:05:00;1638,8;25/06/2008 22:35:00;1646,9;-1620,00000000003;0;1959,99999999999;919,999999999982
10;GC;CuBoShort;Qa0F3Tf3;2;Short;08/07/2008 17:05:00;1676,6;08/07/2008 22:35:00;1680,6;-800;0;1680,00000000002;919,999999999982
11;GC;CuBoShort;Qa0F3Tf3;2;Short;22/07/2008 16:35:00;1719,9;22/07/2008 22:35:00;1703;3380,00000000002;0;459,999999999991;3760,00000000004
12;GC;CuBoShort;Qa0F3Tf3;2;Short;23/07/2008 16:35:00;1685,5;23/07/2008 22:35:00;1678,7;1359,99999999999;0;1219,99999999998;1800
13;GC;CuBoShort;Qa0F3Tf3;2;Short;29/07/2008 16:35:00;1677,3;29/07/2008 22:35:00;1677,4;-20,0000000000273;0;180,000000000018;959,999999999991
14;GC;CuBoShort;Qa0F3Tf3;2;Short;11/08/2008 18:05:00;1596,1;11/08/2008 22:35:00;1579,8;3259,99999999999;0;60,0000000000364;4400
15;GC;CuBoShort;Qa0F3Tf3;2;Short;14/08/2008 18:05:00;1567,7;14/08/2008 22:35:00;1561;1340,00000000001;0;319,999999999982;1520,00000000003
16;GC;CuBoShort;Qa0F3Tf3;2;Short;08/09/2008 18:05:00;1555,2;08/09/2008 22:35:00;1555,9;-140,000000000009;0;500;959,999999999991
17;GC;CuBoShort;Qa0F3Tf3;2;Short;10/09/2008 17:35:00;1515,2;10/09/2008 22:35:00;1508,1;1420,00000000003;0;679,999999999973;1820,00000000003
18;GC;CuBoShort;Qa0F3Tf3;1;Short;02/10/2008 17:05:00;1590,1;02/10/2008 22:35:00;1590,8;-70,0000000000045;0;920,000000000005;550
19;GC;CuBoShort;Qa0F3Tf3;1;Short;10/10/2008 18:35:00;1639,6;10/10/2008 19:45:00;1588,6;5100;0;110,000000000014;5100
