Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;CuBoShort;Qa1F3Tf3;3;Short;15/02/2008 17:35:00;1678,1;15/02/2008 22:35:00;1674,4;1109,99999999995;0;120,000000000027;2579,99999999997
2;GC;CuBoShort;Qa1F3Tf3;3;Short;11/03/2008 15:35:00;1738,5;11/03/2008 21:35:00;1742,8;-1289,99999999999;0;2370,00000000003;270,000000000027
3;GC;CuBoShort;Qa1F3Tf3;3;Short;31/03/2008 18:05:00;1691,5;31/03/2008 22:35:00;1684,2;2189,99999999999;0;479,999999999973;3389,99999999999
4;GC;CuBoShort;Qa1F3Tf3;3;Short;01/04/2008 16:35:00;1649,9;01/04/2008 22:35:00;1648,1;540,000000000055;0;2339,99999999999;3150
5;GC;CuBoShort;Qa1F3Tf3;3;Short;24/04/2008 17:35:00;1654,4;24/04/2008 22:35:00;1651,5;870,000000000027;0;600;1770,00000000003
6;GC;CuBoShort;Qa1F3Tf3;3;Short;29/04/2008 18:35:00;1637,6;29/04/2008 22:35:00;1636,6;300;0;990,000000000055;1259,99999999995
7;GC;CuBoShort;Qa1F3Tf3;3;Short;01/05/2008 16:35:00;1615,2;01/05/2008 22:35:00;1616,9;-510,000000000014;0;839,999999999986;1080,00000000004
8;GC;CuBoShort;Qa1F3Tf3;3;Short;29/05/2008 18:05:00;1637,8;29/05/2008 22:45:00;1639,7;-570,000000000027;0;989,999999999986;779,999999999973
9;GC;CuBoShort;Qa1F3Tf3;3;Short;25/06/2008 17:05:00;1638,8;25/06/2008 22:35:00;1646,9;-2430,00000000004;0;2939,99999999999;1379,99999999997
10;GC;CuBoShort;Qa1F3Tf3;3;Short;08/07/2008 17:05:00;1676,6;08/07/2008 22:35:00;1680,6;-1200;0;2520,00000000003;1379,99999999997
11;GC;CuBoShort;Qa1F3Tf3;3;Short;22/07/2008 16:35:00;1719,9;22/07/2008 17:25:00;1702,9;5100;0;689,999999999986;5100
12;GC;CuBoShort;Qa1F3Tf3;3;Short;23/07/2008 16:35:00;1685,5;23/07/2008 22:35:00;1678,7;2039,99999999999;0;1829,99999999997;2700
13;GC;CuBoShort;Qa1F3Tf3;3;Short;29/07/2008 16:35:00;1677,3;29/07/2008 22:35:00;1677,4;-30,0000000000409;0;270,000000000027;1439,99999999999
14;GC;CuBoShort;Qa1F3Tf3;3;Short;11/08/2008 18:05:00;1596,1;11/08/2008 18:35:00;1579,1;5100;0;90,0000000000546;5100
15;GC;CuBoShort;Qa1F3Tf3;3;Short;14/08/2008 18:05:00;1567,7;14/08/2008 22:35:00;1561;2010,00000000001;0;479,999999999973;2280,00000000004
16;GC;CuBoShort;Qa1F3Tf3;3;Short;08/09/2008 18:05:00;1555,2;08/09/2008 22:35:00;1555,9;-210,000000000014;0;750;1439,99999999999
17;GC;CuBoShort;Qa1F3Tf3;3;Short;10/09/2008 17:35:00;1515,2;10/09/2008 22:35:00;1508,1;2130,00000000004;0;1019,99999999996;2730,00000000004
18;GC;CuBoShort;Qa1F3Tf3;2;Short;02/10/2008 17:05:00;1590,1;02/10/2008 22:35:00;1590,8;-140,000000000009;0;1840,00000000001;1100
19;GC;CuBoShort;Qa1F3Tf3;2;Short;10/10/2008 18:35:00;1639,6;10/10/2008 19:10:00;1614,1;5100;0;220,000000000027;5100
20;GC;CuBoShort;Qa1F3Tf3;2;Short;16/10/2008 17:35:00;1537,5;16/10/2008 22:35:00;1558,8;-4259,99999999999;0;4600;59,9999999999909
21;GC;CuBoShort;Qa1F3Tf3;2;Short;17/10/2008 16:35:00;1527;17/10/2008 22:35:00;1535,1;-1619,99999999998;0;3300;219,999999999982
22;GC;CuBoShort;Qa1F3Tf3;2;Short;22/10/2008 17:35:00;1492,9;22/10/2008 22:35:00;1480,2;2540,00000000001;0;1019,99999999998;4660,00000000004
23;GC;CuBoShort;Qa1F3Tf3;2;Short;31/10/2008 18:35:00;1469;31/10/2008 21:35:00;1472,9;-780,000000000018;0;1600;180,000000000018
24;GC;CuBoShort;Qa1F3Tf3;2;Short;03/11/2008 20:35:00;1472,5;03/11/2008 22:35:00;1472,6;-19,9999999999818;0;640,000000000009;219,999999999982
25;GC;CuBoShort;Qa1F3Tf3;2;Short;06/11/2008 17:35:00;1483,4;06/11/2008 22:35:00;1481,8;320,000000000027;0;819,999999999982;940,000000000009
26;GC;CuBoShort;Qa1F3Tf3;2;Short;12/11/2008 16:35:00;1467,3;12/11/2008 22:35:00;1461,2;1219,99999999998;0;1280,00000000002;1879,99999999997
27;GC;CuBoShort;Qa1F3Tf3;2;Short;13/11/2008 18:35:00;1454,1;13/11/2008 20:50:00;1479,1;-5000;0;5000;1259,99999999999
28;GC;CuBoShort;Qa1F3Tf3;2;Short;19/11/2008 18:35:00;1482,4;19/11/2008 22:35:00;1483,2;-159,999999999991;0;1700;20,0000000000273
29;GC;CuBoShort;Qa1F3Tf3;2;Short;05/12/2008 16:35:00;1494;05/12/2008 22:35:00;1501,8;-1559,99999999999;0;2540,00000000001;1219,99999999998
30;GC;CuBoShort;Qa1F3Tf3;2;Short;23/12/2008 17:05:00;1586,8;23/12/2008 22:35:00;1586,7;19,9999999999818;0;540,000000000009;2059,99999999999
31;GC;CuBoShort;Qa1F3Tf3;2;Short;07/01/2009 16:35:00;1587,8;07/01/2009 22:35:00;1591,3;-700;0;1780,00000000002;779,999999999973
32;GC;CuBoShort;Qa1F3Tf3;2;Short;12/01/2009 18:35:00;1565,9;12/01/2009 22:35:00;1567,8;-379,999999999973;0;1579,99999999997;820,000000000027
33;GC;CuBoShort;Qa1F3Tf3;2;Short;14/01/2009 16:35:00;1559,2;14/01/2009 22:35:00;1558,3;180,000000000018;0;800;1180,00000000002
34;GC;CuBoShort;Qa1F3Tf3;2;Short;15/01/2009 16:35:00;1552,3;15/01/2009 22:35:00;1563,8;-2300;0;2859,99999999999;819,999999999982
35;GC;CuBoShort;Qa1F3Tf3;2;Short;03/02/2009 18:05:00;1637,1;03/02/2009 22:35:00;1646,1;-1800;0;2320,00000000003;459,999999999991
36;GC;CuBoShort;Qa1F3Tf3;2;Short;25/02/2009 21:05:00;1694,3;25/02/2009 22:35:00;1696,5;-440,000000000009;0;620,000000000027;919,999999999982
37;GC;CuBoShort;Qa1F3Tf3;2;Short;26/02/2009 17:05:00;1678,9;26/02/2009 22:35:00;1690;-2219,99999999998;0;2719,99999999998;0
38;GC;CuBoShort;Qa1F3Tf3;2;Short;27/02/2009 18:05:00;1679,2;27/02/2009 22:35:00;1690;-2159,99999999999;0;2259,99999999999;1540,00000000001
39;GC;CuBoShort;Qa1F3Tf3;2;Short;02/03/2009 17:05:00;1678;02/03/2009 22:35:00;1670,5;1500;0;2480,00000000002;2500
