Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;CuBoShort;Qa1F0Tf5;3;Short;15/01/2008 20:05:00;1676,6;15/01/2008 22:35:00;1665,1;3450;0;0;4019,99999999996
2;GC;CuBoShort;Qa1F0Tf5;3;Short;01/02/2008 18:05:00;1683,9;01/02/2008 22:35:00;1678,1;1740,00000000005;0;300;2100
3;GC;CuBoShort;Qa1F0Tf5;3;Short;12/02/2008 18:05:00;1683,4;12/02/2008 22:35:00;1677,6;1740,00000000005;0;59,9999999999454;2550
4;GC;CuBoShort;Qa1F0Tf5;3;Short;15/02/2008 18:05:00;1673,8;15/02/2008 22:35:00;1674,4;-180,000000000041;0;810,000000000014;1289,99999999999
5;GC;CuBoShort;Qa1F0Tf5;3;Short;04/03/2008 18:05:00;1736,4;04/03/2008 22:35:00;1734,4;600;0;1229,99999999997;2760,00000000001
6;GC;CuBoShort;Qa1F0Tf5;3;Short;17/03/2008 19:05:00;1767,6;17/03/2008 21:35:00;1776,6;-2700;0;2910,00000000001;0
7;GC;CuBoShort;Qa1F0Tf5;3;Short;19/03/2008 17:05:00;1713,2;19/03/2008 21:35:00;1713,9;-210,000000000014;0;1560,00000000001;2039,99999999999
8;GC;CuBoShort;Qa1F0Tf5;3;Short;31/03/2008 18:05:00;1691,5;31/03/2008 22:35:00;1684,2;2189,99999999999;0;479,999999999973;3389,99999999999
9;GC;CuBoShort;Qa1F0Tf5;3;Short;01/04/2008 18:05:00;1650,7;01/04/2008 22:35:00;1648,1;780,000000000041;0;2100;1230,00000000004
10;GC;CuBoShort;Qa1F0Tf5;3;Short;10/04/2008 18:05:00;1691,5;10/04/2008 22:40:00;1695,7;-1260,00000000001;0;1500;900
11;GC;CuBoShort;Qa1F0Tf5;3;Short;17/04/2008 18:05:00;1707,1;17/04/2008 22:35:00;1704,1;900;0;540,000000000055;1109,99999999995
