Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;CuBoShort;Qa3F2Tf4;5;Short;01/04/2008 17:05:00;1644,8;01/04/2008 18:30:00;1654,8;-5000;0;5000;299,999999999955
2;GC;CuBoShort;Qa3F2Tf4;5;Short;24/04/2008 18:05:00;1655,2;24/04/2008 22:35:00;1651,5;1850,00000000002;0;600,000000000023;3350,00000000002
3;GC;CuBoShort;Qa3F2Tf4;5;Short;01/05/2008 17:05:00;1615,7;01/05/2008 22:35:00;1616,9;-600,000000000023;0;1149,99999999998;1399,99999999998
4;GC;CuBoShort;Qa3F2Tf4;5;Short;29/05/2008 18:05:00;1637,8;29/05/2008 22:45:00;1639,7;-950,000000000045;0;1649,99999999998;1299,99999999995
5;GC;CuBoShort;Qa3F2Tf4;5;Short;22/07/2008 17:05:00;1718,1;22/07/2008 17:25:00;1707,9;5099,99999999991;0;200,000000000045;5099,99999999991
6;GC;CuBoShort;Qa3F2Tf4;5;Short;23/07/2008 17:05:00;1685,9;23/07/2008 22:35:00;1678,7;3600,00000000002;0;2849,99999999991;4700,00000000005
7;GC;CuBoShort;Qa3F2Tf4;5;Short;29/07/2008 17:05:00;1675,2;29/07/2008 22:35:00;1677,4;-1100,00000000002;0;1500;1350,00000000002
8;GC;CuBoShort;Qa3F2Tf4;5;Short;11/08/2008 18:05:00;1596,1;11/08/2008 18:20:00;1585,9;5099,99999999991;0;150,000000000091;5099,99999999991
9;GC;CuBoShort;Qa3F2Tf4;5;Short;14/08/2008 18:05:00;1567,7;14/08/2008 22:35:00;1561;3350,00000000002;0;799,999999999955;3800,00000000007
10;GC;CuBoShort;Qa3F2Tf4;5;Short;08/09/2008 18:05:00;1555,2;08/09/2008 22:35:00;1555,9;-350,000000000023;0;1250;2399,99999999998
11;GC;CuBoShort;Qa3F2Tf4;5;Short;10/09/2008 18:05:00;1513,5;10/09/2008 22:35:00;1508,1;2700,00000000005;0;2350,00000000002;3700,00000000005
12;GC;CuBoShort;Qa3F2Tf4;4;Short;30/09/2008 17:05:00;1627,9;30/09/2008 20:15:00;1615,2;5080,00000000002;0;3679,99999999993;5080,00000000002
13;GC;CuBoShort;Qa3F2Tf4;4;Short;02/10/2008 17:05:00;1590,1;02/10/2008 22:35:00;1590,8;-280,000000000018;0;3680,00000000002;2200
