Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;CuBoShort;Qa0F3Tf4;2;Short;15/02/2008 18:05:00;1673,8;15/02/2008 22:35:00;1674,4;-120,000000000027;0;540,000000000009;859,999999999991
2;GC;CuBoShort;Qa0F3Tf4;2;Short;31/03/2008 18:05:00;1691,5;31/03/2008 22:35:00;1684,2;1459,99999999999;0;319,999999999982;2259,99999999999
3;GC;CuBoShort;Qa0F3Tf4;2;Short;01/04/2008 17:05:00;1644,8;01/04/2008 22:35:00;1648,1;-659,999999999991;0;2580,00000000002;119,999999999982
4;GC;CuBoShort;Qa0F3Tf4;2;Short;24/04/2008 18:05:00;1655,2;24/04/2008 22:35:00;1651,5;740,000000000009;0;240,000000000009;1340,00000000001
5;GC;CuBoShort;Qa0F3Tf4;2;Short;01/05/2008 17:05:00;1615,7;01/05/2008 22:35:00;1616,9;-240,000000000009;0;459,999999999991;559,999999999991
6;GC;CuBoShort;Qa0F3Tf4;2;Short;29/05/2008 18:05:00;1637,8;29/05/2008 22:45:00;1639,7;-380,000000000018;0;659,999999999991;519,999999999982
7;GC;CuBoShort;Qa0F3Tf4;2;Short;25/06/2008 17:05:00;1638,8;25/06/2008 22:35:00;1646,9;-1620,00000000003;0;1959,99999999999;919,999999999982
8;GC;CuBoShort;Qa0F3Tf4;2;Short;08/07/2008 17:05:00;1676,6;08/07/2008 22:35:00;1680,6;-800;0;1680,00000000002;919,999999999982
9;GC;CuBoShort;Qa0F3Tf4;2;Short;22/07/2008 17:05:00;1718,1;22/07/2008 22:35:00;1703;3019,99999999998;0;80,0000000000182;3400
10;GC;CuBoShort;Qa0F3Tf4;2;Short;23/07/2008 17:05:00;1685,9;23/07/2008 22:35:00;1678,7;1440,00000000001;0;1139,99999999996;1880,00000000002
11;GC;CuBoShort;Qa0F3Tf4;2;Short;29/07/2008 17:05:00;1675,2;29/07/2008 22:35:00;1677,4;-440,000000000009;0;600;540,000000000009
12;GC;CuBoShort;Qa0F3Tf4;2;Short;11/08/2008 18:05:00;1596,1;11/08/2008 22:35:00;1579,8;3259,99999999999;0;60,0000000000364;4400
13;GC;CuBoShort;Qa0F3Tf4;2;Short;14/08/2008 18:05:00;1567,7;14/08/2008 22:35:00;1561;1340,00000000001;0;319,999999999982;1520,00000000003
14;GC;CuBoShort;Qa0F3Tf4;2;Short;08/09/2008 18:05:00;1555,2;08/09/2008 22:35:00;1555,9;-140,000000000009;0;500;959,999999999991
15;GC;CuBoShort;Qa0F3Tf4;2;Short;10/09/2008 18:05:00;1513,5;10/09/2008 22:35:00;1508,1;1080,00000000002;0;940,000000000009;1480,00000000002
16;GC;CuBoShort;Qa0F3Tf4;1;Short;02/10/2008 17:05:00;1590,1;02/10/2008 22:35:00;1590,8;-70,0000000000045;0;920,000000000005;550
17;GC;CuBoShort;Qa0F3Tf4;1;Short;10/10/2008 19:05:00;1622,2;10/10/2008 22:35:00;1600,5;2170;0;379,999999999995;4360,00000000001
18;GC;CuBoShort;Qa0F3Tf4;1;Short;22/10/2008 18:05:00;1492,3;22/10/2008 22:35:00;1480,2;1209,99999999999;0;570,000000000005;2270
19;GC;CuBoShort;Qa0F3Tf4;1;Short;31/10/2008 19:05:00;1471,2;31/10/2008 21:35:00;1472,9;-170,000000000005;0;579,999999999995;140,000000000009
20;GC;CuBoShort;Qa0F3Tf4;1;Short;03/11/2008 21:05:00;1473,2;03/11/2008 22:35:00;1472,6;60,0000000000136;0;179,999999999995;150
21;GC;CuBoShort;Qa0F3Tf4;1;Short;06/11/2008 18:05:00;1482,3;06/11/2008 22:35:00;1481,8;50;0;520,000000000005;250
22;GC;CuBoShort;Qa0F3Tf4;1;Short;12/11/2008 17:05:00;1465,3;12/11/2008 22:35:00;1461,2;409,999999999991;0;840,000000000009;739,999999999986
23;GC;CuBoShort;Qa0F3Tf4;1;Short;13/11/2008 19:05:00;1449,5;13/11/2008 22:35:00;1484,5;-3500;0;3930;9,99999999999091
24;GC;CuBoShort;Qa0F3Tf4;1;Short;05/12/2008 17:05:00;1494,8;05/12/2008 22:35:00;1501,8;-700;0;1190,00000000001;689,999999999986
25;GC;CuBoShort;Qa0F3Tf4;1;Short;23/12/2008 17:05:00;1586,8;23/12/2008 22:35:00;1586,7;9,99999999999091;0;270,000000000005;1030
26;GC;CuBoShort;Qa0F3Tf4;1;Short;07/01/2009 17:05:00;1590,9;07/01/2009 22:35:00;1591,3;-39,9999999999864;0;579,999999999995;700
27;GC;CuBoShort;Qa0F3Tf4;1;Short;14/01/2009 17:05:00;1557,3;14/01/2009 22:35:00;1558,3;-100;0;590,000000000009;400
28;GC;CuBoShort;Qa0F3Tf4;1;Short;03/02/2009 18:05:00;1637,1;03/02/2009 22:35:00;1646,1;-900;0;1160,00000000001;229,999999999995
29;GC;CuBoShort;Qa0F3Tf4;1;Short;25/02/2009 21:05:00;1694,3;25/02/2009 22:35:00;1696,5;-220,000000000005;0;310,000000000014;459,999999999991
30;GC;CuBoShort;Qa0F3Tf4;1;Short;26/02/2009 17:05:00;1678,9;26/02/2009 22:35:00;1690;-1109,99999999999;0;1359,99999999999;0
31;GC;CuBoShort;Qa0F3Tf4;1;Short;27/02/2009 18:05:00;1679,2;27/02/2009 22:35:00;1690;-1080;0;1130;770,000000000005
32;GC;CuBoShort;Qa0F3Tf4;1;Short;02/03/2009 17:05:00;1678;02/03/2009 22:35:00;1670,5;750;0;1240,00000000001;1250
33;GC;CuBoShort;Qa0F3Tf4;1;Short;03/03/2009 17:05:00;1654,6;03/03/2009 22:35:00;1660;-540,000000000009;0;710,000000000014;409,999999999991
34;GC;CuBoShort;Qa0F3Tf4;1;Short;04/03/2009 20:05:00;1647,4;04/03/2009 22:35:00;1652,1;-469,999999999982;0;639,999999999986;250
35;GC;CuBoShort;Qa0F3Tf4;1;Short;10/03/2009 16:05:00;1646,1;10/03/2009 21:35:00;1640,5;559,999999999991;0;230,000000000018;1050
