Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;R3BoLong;F1;2;Long;07/02/2008 7:35:00;1680,9;07/02/2008 22:35:00;1682;219,999999999982;0;2380,00000000002;639,999999999964
2;GC;R3BoLong;F1;2;Long;07/03/2008 14:20:00;1755,8;07/03/2008 22:35:00;1744,1;-2340,00000000001;0;3119,99999999998;759,999999999991
3;GC;R3BoLong;F1;2;Long;24/03/2008 14:15:00;1693,3;24/03/2008 21:35:00;1683,8;-1900;0;2779,99999999997;620,000000000027
4;GC;R3BoLong;F1;1;Long;25/03/2008 17:30:00;1705,3;25/03/2008 21:35:00;1707,8;250;0;309,999999999991;279,999999999995
5;GC;R3BoLong;F1;2;Long;02/04/2008 18:55:00;1661,6;02/04/2008 22:35:00;1672;2080,00000000002;0;359,999999999991;2600
6;GC;R3BoLong;F1;1;Long;09/04/2008 16:05:00;1685,4;09/04/2008 22:35:00;1701,5;1609,99999999999;0;190,000000000009;1730
7;GC;R3BoLong;F1;1;Long;11/04/2008 14:25:00;1696,5;11/04/2008 22:35:00;1691,5;-500;0;1270;240,000000000009
8;GC;R3BoLong;F1;2;Long;15/04/2008 13:55:00;1702,2;15/04/2008 22:35:00;1694,3;-1580,00000000002;0;1980,00000000002;140,000000000009
9;GC;R3BoLong;F1;2;Long;06/05/2008 5:25:00;1639,8;06/05/2008 22:35:00;1640,7;180,000000000018;0;740,000000000009;1559,99999999999
10;GC;R3BoLong;F1;2;Long;08/05/2008 11:10:00;1636,7;08/05/2008 22:35:00;1646;1859,99999999999;0;840,000000000009;2679,99999999997
11;GC;R3BoLong;F1;2;Long;20/06/2008 14:10:00;1667,3;20/06/2008 22:35:00;1663,4;-779,999999999973;0;1559,99999999999;359,999999999991
12;GC;R3BoLong;F1;2;Long;09/07/2008 15:45:00;1685,8;09/07/2008 22:35:00;1688,6;559,999999999991;0;840,000000000009;740,000000000009
13;GC;R3BoLong;F1;2;Long;13/08/2008 17:50:00;1582,1;13/08/2008 22:35:00;1583;180,000000000018;0;859,999999999991;780,000000000018
14;GC;R3BoLong;F1;2;Long;18/08/2008 8:30:00;1555,6;18/08/2008 22:35:00;1554,7;-179,999999999973;0;2119,99999999998;780,000000000018
15;GC;R3BoLong;F1;2;Long;19/08/2008 17:25:00;1558,6;19/08/2008 22:35:00;1568,9;2060,00000000004;0;579,999999999973;2780,00000000002
16;GC;R3BoLong;F1;2;Long;27/08/2008 10:10:00;1585,6;27/08/2008 22:35:00;1582,1;-700;0;1600;1080,00000000002
17;GC;R3BoLong;F1;1;Long;26/09/2008 14:30:00;1639;26/09/2008 22:35:00;1635,1;-390,000000000009;0;570,000000000005;3070
18;GC;R3BoLong;F1;1;Long;03/10/2008 14:30:00;1599,3;03/10/2008 22:35:00;1589,4;-989,999999999986;0;2720;300
19;GC;R3BoLong;F1;1;Long;20/11/2008 18:30:00;1500,4;20/11/2008 22:35:00;1494,4;-600;0;710,000000000014;259,999999999991
20;GC;R3BoLong;F1;1;Long;21/11/2008 7:30:00;1503;21/11/2008 22:35:00;1549,6;4659,99999999999;0;279,999999999995;4940,00000000001
21;GC;R3BoLong;F1;1;Long;08/01/2009 14:45:00;1596,7;08/01/2009 22:35:00;1605,4;870,000000000005;0;260,000000000014;1530
22;GC;R3BoLong;F1;1;Long;11/02/2009 9:10:00;1664,2;11/02/2009 22:35:00;1684,7;2050;0;310,000000000014;2930
23;GC;R3BoLong;F1;1;Long;17/02/2009 4:10:00;1692,8;17/02/2009 22:35:00;1715,6;2280;0;159,999999999991;2710,00000000001
24;GC;R3BoLong;F1;1;Long;04/03/2009 14:25:00;1662,9;04/03/2009 22:35:00;1652,1;-1080,00000000002;0;1800;529,999999999995
25;GC;R3BoLong;F1;1;Long;11/03/2009 16:40:00;1650,4;11/03/2009 21:35:00;1650,4;0;0;280,000000000018;789,999999999986
26;GC;R3BoLong;F1;1;Long;12/03/2009 12:15:00;1661;12/03/2009 21:35:00;1671,6;1059,99999999999;0;929,999999999995;1509,99999999999
27;GC;R3BoLong;F1;2;Long;21/04/2009 8:30:00;1631,9;21/04/2009 22:35:00;1626,1;-1160,00000000004;0;2040,00000000001;1339,99999999996
28;GC;R3BoLong;F1;2;Long;23/04/2009 10:05:00;1638;23/04/2009 22:35:00;1646,7;1740,00000000001;0;759,999999999991;2919,99999999998
