Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;PdReShort;F0Tf2;2;Short;01/02/2008 15:50:00;1701,5;01/02/2008 22:35:00;1678,1;4680,00000000002;0;440,000000000009;4919,99999999998
2;GC;PdReShort;F0Tf2;2;Short;07/02/2008 11:20:00;1680,7;07/02/2008 22:35:00;1682;-259,999999999991;0;619,999999999982;2340,00000000001
3;GC;PdReShort;F0Tf2;2;Short;08/02/2008 15:20:00;1683,6;08/02/2008 22:35:00;1694,7;-2220,00000000003;0;2360,00000000004;300
4;GC;PdReShort;F0Tf2;2;Short;11/02/2008 2:20:00;1695,6;11/02/2008 22:35:00;1696,7;-220,000000000027;0;860,000000000036;1419,99999999998
5;GC;PdReShort;F0Tf2;2;Short;14/02/2008 9:50:00;1683,1;14/02/2008 22:35:00;1680,7;479,999999999973;0;300;1879,99999999997
6;GC;PdReShort;F0Tf2;2;Short;19/02/2008 5:35:00;1679,4;19/02/2008 22:35:00;1699,9;-4100;0;4759,99999999999;20,0000000000273
7;GC;PdReShort;F0Tf2;2;Short;21/02/2008 10:20:00;1717,8;21/02/2008 22:35:00;1716,5;259,999999999991;0;1900;840,000000000009
8;GC;PdReShort;F0Tf2;2;Short;25/02/2008 11:05:00;1720,8;25/02/2008 22:35:00;1711,1;1940,00000000001;0;320,000000000027;3279,99999999997
9;GC;PdReShort;F0Tf2;2;Short;27/02/2008 1:20:00;1721,9;27/02/2008 22:35:00;1729,5;-1519,99999999998;0;2939,99999999996;20,0000000000273
10;GC;PdReShort;F0Tf2;2;Short;28/02/2008 18:50:00;1734,9;28/02/2008 22:35:00;1742,4;-1500;0;1800;240,000000000009
11;GC;PdReShort;F0Tf2;2;Short;29/02/2008 1:35:00;1743,3;29/02/2008 22:35:00;1743,9;-120,000000000027;0;820,000000000027;1640,00000000001
12;GC;PdReShort;F0Tf2;2;Short;05/03/2008 18:05:00;1757,1;05/03/2008 22:35:00;1759,2;-420,000000000027;0;1400;519,999999999982
13;GC;PdReShort;F0Tf2;2;Short;11/03/2008 13:50:00;1749,3;11/03/2008 21:35:00;1742,8;1300;0;259,999999999991;2879,99999999997
14;GC;PdReShort;F0Tf2;2;Short;13/03/2008 3:05:00;1753,9;13/03/2008 21:35:00;1764,5;-2119,99999999998;0;3300;460,000000000036
15;GC;PdReShort;F0Tf2;2;Short;14/03/2008 16:50:00;1768,6;14/03/2008 21:35:00;1770,8;-440,000000000009;0;560,000000000036;619,999999999982
16;GC;PdReShort;F0Tf2;2;Short;17/03/2008 14:20:00;1773,3;17/03/2008 21:35:00;1776,6;-659,999999999991;0;2520,00000000003;2059,99999999999
17;GC;PdReShort;F0Tf2;1;Short;26/03/2008 7:35:00;1708,3;26/03/2008 21:35:00;1719,9;-1160,00000000001;0;1280;470,000000000005
18;GC;PdReShort;F0Tf2;1;Short;03/04/2008 18:05:00;1674,6;03/04/2008 22:35:00;1670,7;389,999999999986;0;130,000000000018;500
19;GC;PdReShort;F0Tf2;1;Short;07/04/2008 0:35:00;1681,5;07/04/2008 22:35:00;1687,1;-559,999999999991;0;1530;400
20;GC;PdReShort;F0Tf2;1;Short;09/04/2008 17:20:00;1691,8;09/04/2008 22:35:00;1701,5;-970,000000000005;0;1090,00000000001;100
21;GC;PdReShort;F0Tf2;2;Short;10/04/2008 14:35:00;1701,5;10/04/2008 22:40:00;1695,7;1159,99999999999;0;580,000000000018;2600
22;GC;PdReShort;F0Tf2;2;Short;15/04/2008 11:05:00;1698,2;15/04/2008 22:35:00;1694,3;780,000000000018;0;940,000000000009;1180,00000000002
23;GC;PdReShort;F0Tf2;2;Short;17/04/2008 12:35:00;1714,5;17/04/2008 22:35:00;1704,1;2080,00000000002;0;540,000000000009;2219,99999999998
24;GC;PdReShort;F0Tf2;2;Short;06/05/2008 6:50:00;1638,3;06/05/2008 22:35:00;1640,7;-480,000000000018;0;1859,99999999999;440,000000000009
25;GC;PdReShort;F0Tf2;2;Short;08/05/2008 17:50:00;1646;08/05/2008 22:35:00;1646;0;0;819,999999999982;219,999999999982
26;GC;PdReShort;F0Tf2;2;Short;09/05/2008 13:50:00;1650;09/05/2008 22:35:00;1650;0;0;340,000000000009;3140,00000000001
27;GC;PdReShort;F0Tf2;2;Short;19/05/2008 2:35:00;1668,2;19/05/2008 22:35:00;1668,9;-140,000000000009;0;1819,99999999998;859,999999999991
28;GC;PdReShort;F0Tf2;2;Short;21/05/2008 11:20:00;1687;21/05/2008 22:35:00;1695,3;-1659,99999999999;0;1819,99999999998;1480,00000000002
29;GC;PdReShort;F0Tf2;2;Short;22/05/2008 1:35:00;1695,9;22/05/2008 22:35:00;1684,4;2300;0;519,999999999982;3140,00000000001
30;GC;PdReShort;F0Tf2;2;Short;02/06/2008 12:50:00;1651,3;02/06/2008 22:35:00;1653,7;-480,000000000018;0;1780,00000000002;559,999999999991
31;GC;PdReShort;F0Tf2;2;Short;06/06/2008 9:35:00;1641,7;06/06/2008 22:35:00;1664,3;-4519,99999999998;0;4559,99999999999;280,000000000018
32;GC;PdReShort;F0Tf2;2;Short;09/06/2008 2:20:00;1663,2;09/06/2008 22:35:00;1655,1;1620,00000000003;0;1659,99999999999;2200
33;GC;PdReShort;F0Tf2;2;Short;18/06/2008 15:35:00;1649,6;18/06/2008 22:35:00;1655,1;-1100;0;1500;1019,99999999998
