Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;PdReShort;F2Tf2;2;Short;21/02/2008 10:20:00;1717,8;21/02/2008 22:35:00;1716,5;259,999999999991;0;1900;840,000000000009
2;GC;PdReShort;F2Tf2;2;Short;25/02/2008 11:05:00;1720,8;25/02/2008 22:35:00;1711,1;1940,00000000001;0;320,000000000027;3279,99999999997
3;GC;PdReShort;F2Tf2;2;Short;27/02/2008 1:20:00;1721,9;27/02/2008 22:35:00;1729,5;-1519,99999999998;0;2939,99999999996;20,0000000000273
4;GC;PdReShort;F2Tf2;2;Short;28/02/2008 18:50:00;1734,9;28/02/2008 22:35:00;1742,4;-1500;0;1800;240,000000000009
5;GC;PdReShort;F2Tf2;2;Short;29/02/2008 1:35:00;1743,3;29/02/2008 22:35:00;1743,9;-120,000000000027;0;820,000000000027;1640,00000000001
6;GC;PdReShort;F2Tf2;2;Short;05/03/2008 18:05:00;1757,1;05/03/2008 22:35:00;1759,2;-420,000000000027;0;1400;519,999999999982
7;GC;PdReShort;F2Tf2;2;Short;17/03/2008 14:20:00;1773,3;17/03/2008 21:35:00;1776,6;-659,999999999991;0;2520,00000000003;2059,99999999999
8;GC;PdReShort;F2Tf2;1;Short;09/04/2008 17:20:00;1691,8;09/04/2008 22:35:00;1701,5;-970,000000000005;0;1090,00000000001;100
9;GC;PdReShort;F2Tf2;2;Short;10/04/2008 14:35:00;1701,5;10/04/2008 22:40:00;1695,7;1159,99999999999;0;580,000000000018;2600
10;GC;PdReShort;F2Tf2;2;Short;09/05/2008 13:50:00;1650;09/05/2008 22:35:00;1650;0;0;340,000000000009;3140,00000000001
11;GC;PdReShort;F2Tf2;2;Short;21/05/2008 11:20:00;1687;21/05/2008 22:35:00;1695,3;-1659,99999999999;0;1819,99999999998;1480,00000000002
12;GC;PdReShort;F2Tf2;2;Short;22/05/2008 1:35:00;1695,9;22/05/2008 22:35:00;1684,4;2300;0;519,999999999982;3140,00000000001
13;GC;PdReShort;F2Tf2;2;Short;30/06/2008 9:50:00;1691,5;30/06/2008 22:35:00;1686;1100;0;1040,00000000001;2459,99999999999
14;GC;PdReShort;F2Tf2;2;Short;14/07/2008 17:05:00;1727,2;14/07/2008 22:35:00;1732,3;-1019,99999999998;0;1640,00000000001;380,000000000018
15;GC;PdReShort;F2Tf2;2;Short;15/07/2008 17:35:00;1730,5;15/07/2008 22:35:00;1736,3;-1159,99999999999;0;1740,00000000001;259,999999999991
16;GC;PdReShort;F2Tf2;2;Short;26/08/2008 18:05:00;1579,7;26/08/2008 22:35:00;1579,4;59,9999999999909;0;340,000000000009;800
17;GC;PdReShort;F2Tf2;2;Short;28/08/2008 9:50:00;1588,6;28/08/2008 22:35:00;1588,5;19,9999999999818;0;2140,00000000001;1700
18;GC;PdReShort;F2Tf2;2;Short;18/09/2008 4:50:00;1621;18/09/2008 18:55:00;1646;-5000;0;5000;3100
19;GC;PdReShort;F2Tf2;1;Short;22/09/2008 1:35:00;1628,6;22/09/2008 22:35:00;1657,6;-2900;0;3480,00000000002;1280
20;GC;PdReShort;F2Tf2;1;Short;23/09/2008 3:05:00;1663;23/09/2008 22:35:00;1648,4;1459,99999999999;0;9,99999999999091;2840,00000000001
21;GC;PdReShort;F2Tf2;1;Short;26/09/2008 16:35:00;1650,8;26/09/2008 22:35:00;1635,1;1570;0;340,000000000009;1750
22;GC;PdReShort;F2Tf2;1;Short;29/09/2008 21:50:00;1665,4;29/09/2008 22:35:00;1661,1;430,000000000018;0;150;850
23;GC;PdReShort;F2Tf2;1;Short;10/10/2008 10:20:00;1677;10/10/2008 18:55:00;1626;5100;0;240,000000000009;5100
24;GC;PdReShort;F2Tf2;1;Short;30/10/2008 9:20:00;1523;30/10/2008 21:35:00;1490,5;3250;0;250;4040,00000000001
25;GC;PdReShort;F2Tf2;1;Short;10/11/2008 17:50:00;1494,5;10/11/2008 22:35:00;1495,7;-120,000000000005;0;659,999999999991;420,000000000005
26;GC;PdReShort;F2Tf2;1;Short;24/11/2008 1:05:00;1552,2;24/11/2008 22:35:00;1570,2;-1800;0;2750;1640,00000000001
27;GC;PdReShort;F2Tf2;1;Short;11/12/2008 9:35:00;1560,2;11/12/2008 22:35:00;1569,7;-950;0;2180;140,000000000009
28;GC;PdReShort;F2Tf2;1;Short;15/12/2008 1:50:00;1575,4;15/12/2008 22:35:00;1586,9;-1150;0;1500;770,000000000005
29;GC;PdReShort;F2Tf2;1;Short;02/01/2009 0:35:00;1632,8;02/01/2009 22:35:00;1623,8;900;0;250;1800
30;GC;PdReShort;F2Tf2;1;Short;26/01/2009 13:50:00;1649,8;26/01/2009 22:35:00;1649,5;29,9999999999955;0;1320;600
31;GC;PdReShort;F2Tf2;1;Short;11/02/2009 9:50:00;1661,1;11/02/2009 22:35:00;1684,7;-2360,00000000001;0;3240,00000000001;0
32;GC;PdReShort;F2Tf2;1;Short;12/02/2009 18:20:00;1692,5;12/02/2009 22:35:00;1691,9;59,9999999999909;0;600;259,999999999991
33;GC;PdReShort;F2Tf2;1;Short;18/02/2009 19:20:00;1719,8;18/02/2009 22:35:00;1730,3;-1050;0;1340,00000000001;29,9999999999955
34;GC;PdReShort;F2Tf2;1;Short;18/03/2009 19:50:00;1669,2;18/03/2009 21:35:00;1688,9;-1970;0;2930;40,0000000000091
35;GC;PdReShort;F2Tf2;1;Short;20/03/2009 10:05:00;1707,5;20/03/2009 21:35:00;1698;950;0;159,999999999991;1630
36;GC;PdReShort;F2Tf2;2;Short;24/04/2009 13:35:00;1652,4;24/04/2009 22:35:00;1656;-719,999999999982;0;1039,99999999996;1020,00000000003
37;GC;PdReShort;F2Tf2;2;Short;27/04/2009 5:05:00;1657,5;27/04/2009 22:35:00;1649,3;1640,00000000001;0;459,999999999991;1900
38;GC;PdReShort;F2Tf2;3;Short;13/05/2009 12:05:00;1666,2;13/05/2009 22:35:00;1668,9;-810,000000000014;0;2219,99999999996;1860,00000000001
39;GC;PdReShort;F2Tf2;3;Short;22/05/2009 14:05:00;1699,2;25/05/2009 14:10:00;1697,8;420,000000000027;0;1829,99999999997;1260,00000000001
40;GC;PdReShort;F2Tf2;3;Short;01/06/2009 15:05:00;1722,6;01/06/2009 22:35:00;1716,7;1769,99999999996;0;1350;2309,99999999995
41;GC;PdReShort;F2Tf2;3;Short;03/06/2009 7:50:00;1728,7;03/06/2009 18:05:00;1711,7;5100;0;1260,00000000001;5100
42;GC;PdReShort;F2Tf2;3;Short;05/06/2009 1:35:00;1723,6;05/06/2009 15:00:00;1706,6;5100;0;660,000000000014;5100
43;GC;PdReShort;F2Tf2;3;Short;30/06/2009 7:50:00;1683,6;30/06/2009 16:20:00;1666,6;5100;0;780,000000000041;5100
44;GC;PdReShort;F2Tf2;3;Short;20/07/2009 4:05:00;1680,4;20/07/2009 22:35:00;1690,2;-2939,99999999999;0;4739,99999999999;0
45;GC;PdReShort;F2Tf2;3;Short;22/07/2009 19:05:00;1694;22/07/2009 22:35:00;1692,1;570,000000000027;0;239,999999999986;1050
46;GC;PdReShort;F2Tf2;3;Short;06/08/2009 15:05:00;1708,7;06/08/2009 22:35:00;1704,4;1289,99999999999;0;1200;3570,00000000003
47;GC;PdReShort;F2Tf2;3;Short;14/10/2009 10:35:00;1804,9;14/10/2009 22:35:00;1802;870,000000000027;0;629,999999999973;2940,00000000005
48;GC;PdReShort;F2Tf2;2;Short;19/10/2009 18:35:00;1795,6;19/10/2009 22:35:00;1802,4;-1360,00000000004;0;1480,00000000002;139,999999999964
