Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;PdReShort;F1Tf3;1;Short;26/03/2008 0:05:00;1708,1;26/03/2008 21:35:00;1719,9;-1180,00000000002;0;1300;450
2;GC;PdReShort;F1Tf3;1;Short;04/04/2008 20:05:00;1676,3;04/04/2008 22:35:00;1680,8;-450;0;579,999999999995;100
3;GC;PdReShort;F1Tf3;1;Short;07/04/2008 4:05:00;1681,1;07/04/2008 22:35:00;1687,1;-600;0;1570;359,999999999991
4;GC;PdReShort;F1Tf3;2;Short;01/05/2008 5:05:00;1643,6;01/05/2008 15:00:00;1618,1;5100;0;100;5100
5;GC;PdReShort;F1Tf3;2;Short;06/05/2008 7:05:00;1637,9;06/05/2008 22:35:00;1640,7;-559,999999999991;0;1939,99999999996;360,000000000036
6;GC;PdReShort;F1Tf3;2;Short;08/05/2008 19:35:00;1645,1;08/05/2008 22:35:00;1646;-180,000000000018;0;680,000000000018;39,9999999999636
7;GC;PdReShort;F1Tf3;2;Short;09/05/2008 14:35:00;1648,1;09/05/2008 22:35:00;1650;-380,000000000018;0;720,000000000027;2759,99999999999
8;GC;PdReShort;F1Tf3;2;Short;13/08/2008 18:35:00;1581,5;13/08/2008 22:35:00;1583;-300;0;900;740,000000000009
9;GC;PdReShort;F1Tf3;2;Short;14/08/2008 14:35:00;1583;14/08/2008 22:35:00;1561;4400;0;800;4580,00000000002
10;GC;PdReShort;F1Tf3;2;Short;20/08/2008 2:35:00;1571,4;20/08/2008 22:35:00;1567,4;800;0;419,999999999982;3320,00000000003
11;GC;PdReShort;F1Tf3;2;Short;26/08/2008 18:05:00;1579,7;26/08/2008 22:35:00;1579,4;59,9999999999909;0;340,000000000009;800
12;GC;PdReShort;F1Tf3;2;Short;12/09/2008 18:05:00;1508,9;12/09/2008 22:35:00;1518,7;-1959,99999999999;0;2239,99999999996;640,000000000009
13;GC;PdReShort;F1Tf3;1;Short;22/09/2008 1:35:00;1628,6;22/09/2008 22:35:00;1657,6;-2900;0;3480,00000000002;1280
14;GC;PdReShort;F1Tf3;1;Short;26/09/2008 16:35:00;1650,8;26/09/2008 22:35:00;1635,1;1570;0;340,000000000009;1750
15;GC;PdReShort;F1Tf3;1;Short;24/10/2008 19:35:00;1479,9;24/10/2008 22:35:00;1483;-309,999999999991;0;639,999999999986;500
16;GC;PdReShort;F1Tf3;1;Short;28/10/2008 10:05:00;1491,1;28/10/2008 21:35:00;1498,7;-760,000000000014;0;1220;1319,99999999998
17;GC;PdReShort;F1Tf3;1;Short;29/10/2008 1:35:00;1503,7;29/10/2008 21:35:00;1502,1;160,000000000014;0;2120;1810,00000000001
18;GC;PdReShort;F1Tf3;1;Short;30/10/2008 9:35:00;1523,2;30/10/2008 21:35:00;1490,5;3270;0;70,0000000000045;4060,00000000001
19;GC;PdReShort;F1Tf3;1;Short;02/01/2009 1:35:00;1630,1;02/01/2009 22:35:00;1623,8;629,999999999995;0;20,0000000000045;1530
20;GC;PdReShort;F1Tf3;1;Short;16/01/2009 8:35:00;1566,9;16/01/2009 22:35:00;1589,5;-2259,99999999999;0;2339,99999999999;240,000000000009
21;GC;PdReShort;F1Tf3;1;Short;27/02/2009 16:05:00;1697,9;27/02/2009 22:35:00;1690;790,000000000009;0;309,999999999991;2640,00000000001
22;GC;PdReShort;F1Tf3;1;Short;01/04/2009 16:35:00;1664,4;01/04/2009 22:35:00;1670,6;-619,999999999982;0;779,999999999995;120,000000000005
23;GC;PdReShort;F1Tf3;1;Short;08/04/2009 13:35:00;1627,7;08/04/2009 22:35:00;1624,2;350;0;620,000000000005;629,999999999995
24;GC;PdReShort;F1Tf3;2;Short;13/04/2009 14:05:00;1629,5;13/04/2009 22:35:00;1637,2;-1540,00000000001;0;2780,00000000002;19,9999999999818
25;GC;PdReShort;F1Tf3;3;Short;20/05/2009 15:05:00;1671,1;20/05/2009 22:35:00;1680,9;-2940,00000000005;0;3630,00000000004;269,999999999959
26;GC;PdReShort;F1Tf3;3;Short;21/05/2009 10:05:00;1683;21/05/2009 22:35:00;1697,1;-4229,99999999997;0;4860,00000000001;1500
27;GC;PdReShort;F1Tf3;3;Short;22/05/2009 15:05:00;1698,3;25/05/2009 14:10:00;1697,8;150;0;2100;989,999999999986
28;GC;PdReShort;F1Tf3;3;Short;28/05/2009 20:05:00;1701,6;28/05/2009 22:35:00;1701,3;89,9999999999864;0;840,000000000055;300
29;GC;PdReShort;F1Tf3;3;Short;01/06/2009 15:05:00;1722,6;01/06/2009 22:35:00;1716,7;1769,99999999996;0;1350;2309,99999999995
30;GC;PdReShort;F1Tf3;3;Short;03/06/2009 8:05:00;1728,2;03/06/2009 18:10:00;1711,2;5100;0;1410,00000000001;5100
31;GC;PdReShort;F1Tf3;3;Short;05/06/2009 1:35:00;1723,6;05/06/2009 15:00:00;1706,6;5100;0;660,000000000014;5100
32;GC;PdReShort;F1Tf3;2;Short;19/10/2009 18:35:00;1795,6;19/10/2009 22:35:00;1802,4;-1360,00000000004;0;1480,00000000002;139,999999999964
33;GC;PdReShort;F1Tf3;2;Short;20/10/2009 9:35:00;1804,3;20/10/2009 22:35:00;1795;1859,99999999999;0;400;2619,99999999998
34;GC;PdReShort;F1Tf3;2;Short;23/10/2009 7:35:00;1800,8;23/10/2009 22:35:00;1793,4;1479,99999999997;0;1320,00000000003;2359,99999999999
35;GC;PdReShort;F1Tf3;2;Short;06/11/2009 11:05:00;1833,6;06/11/2009 22:35:00;1834,3;-140,000000000009;0;1380,00000000002;1700
36;GC;PdReShort;F1Tf3;2;Short;09/11/2009 19:35:00;1839,7;09/11/2009 22:35:00;1842,9;-640,000000000009;0;719,999999999982;80,0000000000182
37;GC;PdReShort;F1Tf3;3;Short;12/11/2009 9:35:00;1857,2;12/11/2009 22:35:00;1842,3;4470,00000000003;0;89,9999999999864;4739,99999999999
38;GC;PdReShort;F1Tf3;3;Short;18/11/2009 1:05:00;1879,8;18/11/2009 22:35:00;1883,7;-1170,00000000003;0;3660,00000000001;1560,00000000001
39;GC;PdReShort;F1Tf3;3;Short;26/11/2009 3:05:00;1930,2;26/11/2009 14:10:00;1923,3;2070,00000000003;0;1019,99999999996;3270,00000000003
40;GC;PdReShort;F1Tf3;2;Short;03/12/2009 8:05:00;1953,6;03/12/2009 22:35:00;1947,3;1259,99999999999;0;1260,00000000004;2239,99999999996
41;GC;PdReShort;F1Tf3;2;Short;11/12/2009 8:05:00;1874,2;11/12/2009 17:25:00;1848,7;5100;0;1279,99999999997;5100
42;GC;PdReShort;F1Tf3;2;Short;15/12/2009 6:05:00;1865;15/12/2009 22:35:00;1862,6;480,000000000018;0;200;3159,99999999999
