Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;PdReShort;F0Tf4;2;Short;01/02/2008 16:05:00;1701,1;01/02/2008 22:35:00;1678,1;4600;0;160,000000000036;4839,99999999996
2;GC;PdReShort;F0Tf4;2;Short;07/02/2008 14:05:00;1676,7;07/02/2008 22:35:00;1682;-1059,99999999999;0;1319,99999999998;1540,00000000001
3;GC;PdReShort;F0Tf4;2;Short;11/02/2008 4:05:00;1694,5;11/02/2008 22:35:00;1696,7;-440,000000000009;0;1080,00000000002;1200
4;GC;PdReShort;F0Tf4;2;Short;14/02/2008 10:05:00;1683,4;14/02/2008 22:35:00;1680,7;540,000000000009;0;239,999999999964;1940,00000000001
5;GC;PdReShort;F0Tf4;2;Short;21/02/2008 11:05:00;1717;21/02/2008 22:35:00;1716,5;100;0;2059,99999999999;680,000000000018
6;GC;PdReShort;F0Tf4;2;Short;29/02/2008 8:05:00;1743,4;29/02/2008 22:35:00;1743,9;-100;0;800;1660,00000000004
7;GC;PdReShort;F0Tf4;2;Short;11/03/2008 14:05:00;1749,1;11/03/2008 21:35:00;1742,8;1259,99999999999;0;160,000000000036;2839,99999999996
8;GC;PdReShort;F0Tf4;2;Short;13/03/2008 3:05:00;1753,9;13/03/2008 21:35:00;1764,5;-2119,99999999998;0;3300;460,000000000036
9;GC;PdReShort;F0Tf4;2;Short;14/03/2008 17:05:00;1769,1;14/03/2008 21:35:00;1770,8;-340,000000000009;0;460,000000000036;719,999999999982
10;GC;PdReShort;F0Tf4;2;Short;17/03/2008 15:05:00;1776,5;17/03/2008 21:35:00;1776,6;-19,9999999999818;0;1880,00000000002;2700
11;GC;PdReShort;F0Tf4;1;Short;26/03/2008 9:05:00;1706,7;26/03/2008 21:35:00;1719,9;-1320;0;1439,99999999999;310,000000000014
12;GC;PdReShort;F0Tf4;1;Short;07/04/2008 4:05:00;1681,1;07/04/2008 22:35:00;1687,1;-600;0;1570;359,999999999991
13;GC;PdReShort;F0Tf4;2;Short;10/04/2008 15:05:00;1699,7;10/04/2008 22:40:00;1695,7;800;0;940,000000000009;2240,00000000001
14;GC;PdReShort;F0Tf4;2;Short;15/04/2008 11:05:00;1698,2;15/04/2008 22:35:00;1694,3;780,000000000018;0;940,000000000009;1180,00000000002
15;GC;PdReShort;F0Tf4;2;Short;17/04/2008 13:05:00;1715;17/04/2008 22:35:00;1704,1;2180,00000000002;0;0;2319,99999999998
16;GC;PdReShort;F0Tf4;2;Short;01/05/2008 5:05:00;1643,6;01/05/2008 15:00:00;1618,1;5100;0;100;5100
17;GC;PdReShort;F0Tf4;2;Short;06/05/2008 7:05:00;1637,9;06/05/2008 22:35:00;1640,7;-559,999999999991;0;1939,99999999996;360,000000000036
18;GC;PdReShort;F0Tf4;2;Short;08/05/2008 20:05:00;1645,6;08/05/2008 22:35:00;1646;-80,0000000000182;0;580,000000000018;0
19;GC;PdReShort;F0Tf4;2;Short;09/05/2008 15:05:00;1647,9;09/05/2008 22:35:00;1650;-419,999999999982;0;759,999999999991;2720,00000000003
20;GC;PdReShort;F0Tf4;2;Short;19/05/2008 3:05:00;1668;19/05/2008 22:35:00;1668,9;-180,000000000018;0;1859,99999999999;819,999999999982
21;GC;PdReShort;F0Tf4;2;Short;21/05/2008 15:05:00;1682,3;21/05/2008 22:35:00;1695,3;-2600;0;2759,99999999999;540,000000000009
22;GC;PdReShort;F0Tf4;2;Short;22/05/2008 2:05:00;1696,3;22/05/2008 22:35:00;1684,4;2379,99999999997;0;440,000000000009;3219,99999999998
23;GC;PdReShort;F0Tf4;2;Short;27/05/2008 4:05:00;1691,2;27/05/2008 22:35:00;1667,8;4680,00000000002;0;200;4959,99999999999
24;GC;PdReShort;F0Tf4;2;Short;02/06/2008 14:05:00;1649,2;02/06/2008 22:35:00;1653,7;-900;0;2200;100
25;GC;PdReShort;F0Tf4;2;Short;06/06/2008 10:05:00;1641,8;06/06/2008 22:35:00;1664,3;-4500;0;4540,00000000001;19,9999999999818
26;GC;PdReShort;F0Tf4;2;Short;09/06/2008 3:05:00;1662,1;09/06/2008 22:35:00;1655,1;1400;0;1880,00000000002;1979,99999999997
27;GC;PdReShort;F0Tf4;2;Short;18/06/2008 16:05:00;1649,4;18/06/2008 22:35:00;1655,1;-1139,99999999996;0;1539,99999999996;980,000000000018
28;GC;PdReShort;F0Tf4;2;Short;30/06/2008 15:05:00;1688;30/06/2008 22:35:00;1686;400;0;940,000000000009;1759,99999999999
29;GC;PdReShort;F0Tf4;2;Short;10/07/2008 10:05:00;1688,4;10/07/2008 22:35:00;1707,4;-3800;0;3959,99999999999;280,000000000018
30;GC;PdReShort;F0Tf4;2;Short;15/07/2008 19:05:00;1731,2;15/07/2008 22:35:00;1736,3;-1019,99999999998;0;1340,00000000001;220,000000000027
31;GC;PdReShort;F0Tf4;2;Short;21/07/2008 15:05:00;1720,4;21/07/2008 22:35:00;1724,6;-839,999999999964;0;959,999999999991;580,000000000018
32;GC;PdReShort;F0Tf4;2;Short;22/07/2008 16:05:00;1726,5;22/07/2008 22:35:00;1703;4700;0;0;5080,00000000002
33;GC;PdReShort;F0Tf4;2;Short;25/07/2008 10:05:00;1689,8;25/07/2008 22:35:00;1688,6;240,000000000009;0;600;2459,99999999999
34;GC;PdReShort;F0Tf4;2;Short;13/08/2008 19:05:00;1582,8;13/08/2008 22:35:00;1583;-40,0000000000091;0;640,000000000009;459,999999999991
35;GC;PdReShort;F0Tf4;2;Short;14/08/2008 15:05:00;1578,9;14/08/2008 22:35:00;1561;3580,00000000002;0;0;3760,00000000004
36;GC;PdReShort;F0Tf4;2;Short;26/08/2008 18:05:00;1579,7;26/08/2008 22:35:00;1579,4;59,9999999999909;0;340,000000000009;800
37;GC;PdReShort;F0Tf4;2;Short;27/08/2008 15:05:00;1583,5;27/08/2008 22:35:00;1582,1;280,000000000018;0;819,999999999982;1180,00000000002
38;GC;PdReShort;F0Tf4;2;Short;28/08/2008 17:05:00;1589;28/08/2008 22:35:00;1588,5;100;0;140,000000000009;1780,00000000002
39;GC;PdReShort;F0Tf4;2;Short;18/09/2008 5:05:00;1617,6;18/09/2008 18:45:00;1642,6;-5000;0;5000;2419,99999999998
40;GC;PdReShort;F0Tf4;1;Short;22/09/2008 2:05:00;1628,9;22/09/2008 22:35:00;1657,6;-2869,99999999998;0;3450;1310,00000000001
41;GC;PdReShort;F0Tf4;1;Short;26/09/2008 17:05:00;1649,5;26/09/2008 22:35:00;1635,1;1440,00000000001;0;0;1620
42;GC;PdReShort;F0Tf4;1;Short;07/10/2008 17:05:00;1627,8;07/10/2008 22:35:00;1638;-1020;0;1260,00000000001;770,000000000005
43;GC;PdReShort;F0Tf4;1;Short;10/10/2008 11:05:00;1677,1;10/10/2008 18:55:00;1626,1;5100;0;30,0000000000182;5100
44;GC;PdReShort;F0Tf4;1;Short;24/10/2008 20:05:00;1483,4;24/10/2008 22:35:00;1483;40,0000000000091;0;59,9999999999909;850
45;GC;PdReShort;F0Tf4;1;Short;28/10/2008 10:05:00;1491,1;28/10/2008 21:35:00;1498,7;-760,000000000014;0;1220;1319,99999999998
46;GC;PdReShort;F0Tf4;1;Short;29/10/2008 2:05:00;1499,6;29/10/2008 21:35:00;1502,1;-250;0;2530,00000000002;1400
47;GC;PdReShort;F0Tf4;1;Short;30/10/2008 10:05:00;1520,7;30/10/2008 21:35:00;1490,5;3020;0;189,999999999986;3810,00000000001
48;GC;PdReShort;F0Tf4;1;Short;10/11/2008 18:05:00;1492,7;10/11/2008 22:35:00;1495,7;-300;0;839,999999999986;190,000000000009
49;GC;PdReShort;F0Tf4;1;Short;19/11/2008 17:05:00;1494,6;19/11/2008 22:35:00;1483,2;1139,99999999999;0;440,000000000009;1359,99999999999
50;GC;PdReShort;F0Tf4;1;Short;08/12/2008 12:05:00;1518,3;08/12/2008 22:35:00;1519,7;-140,000000000009;0;1120;539,999999999986
51;GC;PdReShort;F0Tf4;1;Short;10/12/2008 10:05:00;1527;10/12/2008 22:35:00;1556,7;-2970;0;3359,99999999999;50
52;GC;PdReShort;F0Tf4;1;Short;11/12/2008 10:05:00;1560,1;11/12/2008 22:35:00;1569,7;-960,000000000014;0;2190,00000000001;39,9999999999864
53;GC;PdReShort;F0Tf4;1;Short;15/12/2008 4:05:00;1576,3;15/12/2008 22:35:00;1586,9;-1060,00000000001;0;1410,00000000001;859,999999999991
54;GC;PdReShort;F0Tf4;1;Short;26/12/2008 16:05:00;1595,3;26/12/2008 22:35:00;1617;-2170;0;2540,00000000001;309,999999999991
55;GC;PdReShort;F0Tf4;1;Short;02/01/2009 2:05:00;1629,1;02/01/2009 22:35:00;1623,8;529,999999999995;0;10,0000000000136;1430
56;GC;PdReShort;F0Tf4;1;Short;16/01/2009 9:05:00;1566,2;16/01/2009 22:35:00;1589,5;-2330;0;2409,99999999999;170,000000000005
57;GC;PdReShort;F0Tf4;1;Short;10/02/2009 19:05:00;1657,6;10/02/2009 22:35:00;1662;-440,000000000009;0;600;300
58;GC;PdReShort;F0Tf4;1;Short;27/02/2009 16:05:00;1697,9;27/02/2009 22:35:00;1690;790,000000000009;0;309,999999999991;2640,00000000001
59;GC;PdReShort;F0Tf4;1;Short;06/03/2009 16:05:00;1681,7;06/03/2009 22:35:00;1683,4;-170,000000000005;0;829,999999999995;279,999999999995
60;GC;PdReShort;F0Tf4;1;Short;12/03/2009 7:05:00;1657,6;12/03/2009 21:35:00;1671,6;-1400;0;1850;589,999999999986
61;GC;PdReShort;F0Tf4;1;Short;13/03/2009 15:05:00;1674,1;13/03/2009 21:35:00;1674,3;-20,0000000000045;0;340,000000000009;850
62;GC;PdReShort;F0Tf4;1;Short;20/03/2009 10:05:00;1707,5;20/03/2009 21:35:00;1698;950;0;159,999999999991;1630
63;GC;PdReShort;F0Tf4;1;Short;01/04/2009 17:05:00;1666,2;01/04/2009 22:35:00;1670,6;-439,999999999986;0;600;170,000000000005
64;GC;PdReShort;F0Tf4;1;Short;08/04/2009 14:05:00;1626,5;08/04/2009 22:35:00;1624,2;229,999999999995;0;740,000000000009;509,999999999991
65;GC;PdReShort;F0Tf4;2;Short;13/04/2009 14:05:00;1629,5;13/04/2009 22:35:00;1637,2;-1540,00000000001;0;2780,00000000002;19,9999999999818
66;GC;PdReShort;F0Tf4;2;Short;21/04/2009 11:05:00;1631,7;21/04/2009 22:35:00;1626,1;1120,00000000003;0;1379,99999999997;2000
67;GC;PdReShort;F0Tf4;2;Short;23/04/2009 4:05:00;1635,7;23/04/2009 22:35:00;1646,7;-2200;0;3379,99999999997;559,999999999991
68;GC;PdReShort;F0Tf4;2;Short;24/04/2009 15:05:00;1652,4;24/04/2009 22:35:00;1656;-719,999999999982;0;1039,99999999996;1020,00000000003
69;GC;PdReShort;F0Tf4;2;Short;27/04/2009 5:05:00;1657,5;27/04/2009 22:35:00;1649,3;1640,00000000001;0;459,999999999991;1900
