Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;MondayShort;F0;2;Short;14/01/2008 8:05:00;1677,1;14/01/2008 22:35:00;1680,6;-700;0;2680,00000000002;159,999999999991
2;GC;MondayShort;F0;2;Short;04/02/2008 0:10:00;1678,4;04/02/2008 22:35:00;1676,8;320,000000000027;0;1579,99999999997;2680,00000000002
3;GC;MondayShort;F0;2;Short;11/02/2008 0:10:00;1693,9;11/02/2008 22:35:00;1696,7;-559,999999999991;0;1200;1080,00000000002
4;GC;MondayShort;F0;2;Short;18/02/2008 0:10:00;1674,5;18/02/2008 14:10:00;1674,9;-80,0000000000182;0;1040,00000000001;480,000000000018
5;GC;MondayShort;F0;2;Short;25/02/2008 0:10:00;1717,1;25/02/2008 22:35:00;1711,1;1200;0;1340,00000000001;2539,99999999996
6;GC;MondayShort;F0;2;Short;03/03/2008 0:10:00;1747,3;03/03/2008 22:35:00;1754,5;-1440,00000000001;0;2700;579,999999999973
7;GC;MondayShort;F0;2;Short;10/03/2008 0:05:00;1747,1;10/03/2008 21:35:00;1742,1;1000;0;920,000000000027;3259,99999999999
8;GC;MondayShort;F0;2;Short;10/03/2008 23:10:00;1744,9;10/03/2008 23:15:00;1744,4;100;0;59,9999999999909;200
9;GC;MondayShort;F0;2;Short;17/03/2008 0:05:00;1774,4;17/03/2008 2:40:00;1799,4;-5000;0;5000;0
10;GC;MondayShort;F0;2;Short;17/03/2008 23:10:00;1773,9;17/03/2008 23:15:00;1775,5;-319,999999999982;0;379,999999999973;60,0000000000364
11;GC;MondayShort;F0;2;Short;24/03/2008 0:05:00;1682,8;24/03/2008 21:35:00;1683,8;-200;0;2720,00000000003;1540,00000000001
12;GC;MondayShort;F0;1;Short;24/03/2008 23:10:00;1684,1;24/03/2008 23:15:00;1683,9;19,9999999999818;0;30,0000000000182;39,9999999999864
13;GC;MondayShort;F0;2;Short;31/03/2008 0:10:00;1697,7;31/03/2008 22:35:00;1684,2;2700;0;2219,99999999998;3500
14;GC;MondayShort;F0;1;Short;07/04/2008 0:10:00;1680,3;07/04/2008 22:35:00;1687,1;-679,999999999995;0;1650;279,999999999995
15;GC;MondayShort;F0;2;Short;28/04/2008 2:20:00;1654,9;28/04/2008 22:35:00;1657,3;-479,999999999973;0;1259,99999999999;480,000000000018
16;GC;MondayShort;F0;2;Short;05/05/2008 0:10:00;1624,3;05/05/2008 22:35:00;1638,6;-2859,99999999999;0;2959,99999999999;140,000000000009
17;GC;MondayShort;F0;2;Short;12/05/2008 0:10:00;1646,5;12/05/2008 22:35:00;1645,7;159,999999999991;0;1480,00000000002;980,000000000018
18;GC;MondayShort;F0;2;Short;19/05/2008 0:10:00;1668;19/05/2008 22:35:00;1668,9;-180,000000000018;0;1859,99999999999;819,999999999982
19;GC;MondayShort;F0;2;Short;26/05/2008 0:10:00;1688,1;26/05/2008 14:10:00;1690;-380,000000000018;0;640,000000000009;359,999999999991
20;GC;MondayShort;F0;2;Short;02/06/2008 0:10:00;1650,4;02/06/2008 22:35:00;1653,7;-659,999999999991;0;1959,99999999999;1400
21;GC;MondayShort;F0;2;Short;09/06/2008 0:10:00;1665,8;09/06/2008 22:35:00;1655,1;2140,00000000001;0;1140,00000000001;2719,99999999998
22;GC;MondayShort;F0;2;Short;23/06/2008 0:10:00;1664,2;23/06/2008 14:40:00;1638,7;5100;0;900;5100
23;GC;MondayShort;F0;2;Short;30/06/2008 0:10:00;1690,3;30/06/2008 22:35:00;1686;859,999999999991;0;1280,00000000002;2219,99999999998
24;GC;MondayShort;F0;2;Short;07/07/2008 0:10:00;1693,1;07/07/2008 22:35:00;1686,5;1319,99999999998;0;160,000000000036;3559,99999999999
25;GC;MondayShort;F0;2;Short;14/07/2008 0:10:00;1724,8;14/07/2008 22:35:00;1732,3;-1500;0;2120,00000000003;2319,99999999998
