Trade;Instrument;Strategy;Version;Qty;Direction;Entry time;Entry price;Exit time;ExitPrice;Profit;Commission;MAE;MFE
1;GC;R3BoShort;F1;2;Short;04/02/2008 10:10:00;1676,9;04/02/2008 21:05:00;1675,4;300;0;559,999999999991;2380,00000000002
2;GC;R3BoShort;F1;2;Short;05/02/2008 10:15:00;1665;05/02/2008 21:05:00;1660,2;959,999999999991;0;1280,00000000002;1540,00000000001
3;GC;R3BoShort;F1;2;Short;22/02/2008 16:15:00;1712,6;22/02/2008 21:05:00;1715,3;-540,000000000009;0;1660,00000000004;1119,99999999998
4;GC;R3BoShort;F1;2;Short;25/02/2008 15:50:00;1714;25/02/2008 21:05:00;1710,8;640,000000000009;0;1059,99999999999;1919,99999999998
5;GC;R3BoShort;F1;1;Short;28/03/2008 13:35:00;1709,4;28/03/2008 20:10:00;1699;1040,00000000001;0;150;1870
6;GC;R3BoShort;F1;1;Short;09/04/2008 9:35:00;1674,5;09/04/2008 21:05:00;1700,9;-2640,00000000001;0;2820;479,999999999995
7;GC;R3BoShort;F1;2;Short;01/05/2008 11:35:00;1627,6;01/05/2008 21:05:00;1617,1;2100;0;1100;3200
8;GC;R3BoShort;F1;2;Short;05/06/2008 5:50:00;1638,2;05/06/2008 21:05:00;1638;40,0000000000091;0;819,999999999982;2300
9;GC;R3BoShort;F1;2;Short;10/06/2008 9:00:00;1649,8;10/06/2008 21:05:00;1629,2;4119,99999999998;0;540,000000000009;4819,99999999998
10;GC;R3BoShort;F1;2;Short;12/06/2008 7:50:00;1632,7;12/06/2008 21:05:00;1633;-59,9999999999909;0;559,999999999991;2820,00000000003
11;GC;R3BoShort;F1;2;Short;14/08/2008 15:05:00;1577,8;14/08/2008 21:05:00;1566;2359,99999999999;0;220,000000000027;3540,00000000001
12;GC;R3BoShort;F1;1;Short;02/10/2008 13:05:00;1617;02/10/2008 21:05:00;1598;1900;0;759,999999999991;3390,00000000001
13;GC;R3BoShort;F1;1;Short;09/10/2008 15:40:00;1634,6;09/10/2008 21:05:00;1639,3;-470,000000000005;0;1120;209,999999999991
14;GC;R3BoShort;F1;1;Short;31/10/2008 8:10:00;1478,2;31/10/2008 20:05:00;1474,4;379,999999999995;0;1309,99999999999;1150
15;GC;R3BoShort;F1;1;Short;04/12/2008 13:55:00;1510,8;04/12/2008 21:05:00;1512,8;-200;0;2590,00000000001;109,999999999991
16;GC;R3BoShort;F1;1;Short;18/12/2008 15:05:00;1609,3;18/12/2008 21:05:00;1602,7;659,999999999991;0;329,999999999995;1380
17;GC;R3BoShort;F1;1;Short;19/12/2008 10:10:00;1592,5;19/12/2008 21:05:00;1586,7;579,999999999995;0;90,0000000000091;1570
18;GC;R3BoShort;F1;1;Short;07/01/2009 15:35:00;1597;07/01/2009 21:05:00;1585,6;1140,00000000001;0;979,999999999995;1430
19;GC;R3BoShort;F1;1;Short;21/01/2009 15:20:00;1594,1;21/01/2009 21:05:00;1598,4;-430,000000000018;0;1020;439,999999999986
20;GC;R3BoShort;F1;1;Short;03/02/2009 9:05:00;1642,6;03/02/2009 21:05:00;1641,7;89,9999999999864;0;1620;779,999999999995
21;GC;R3BoShort;F1;1;Short;09/02/2009 8:20:00;1648,6;09/02/2009 21:05:00;1640,6;800;0;500;1219,99999999998
22;GC;R3BoShort;F1;1;Short;04/03/2009 18:10:00;1651,3;04/03/2009 21:05:00;1650,8;50;0;470,000000000005;639,999999999986
23;GC;R3BoShort;F1;1;Short;10/03/2009 9:05:00;1655,6;10/03/2009 20:05:00;1642,6;1300;0;550;2000
24;GC;R3BoShort;F1;1;Short;17/03/2009 13:00:00;1662,8;17/03/2009 20:05:00;1661,3;150;0;340,000000000009;589,999999999986
25;GC;R3BoShort;F1;1;Short;30/03/2009 12:40:00;1665;30/03/2009 21:05:00;1663,9;109,999999999991;0;1200;1190,00000000001
26;GC;R3BoShort;F1;2;Short;16/04/2009 13:15:00;1630,7;16/04/2009 21:05:00;1616,1;2920,00000000003;0;1300;3000
27;GC;R3BoShort;F1;2;Short;30/04/2009 11:25:00;1635,3;30/04/2009 21:05:00;1634,8;100;0;240,000000000009;2600
